,avg_log2FC,p_val_adj
EVC,-2.4400773,1.0
TNKS2-DT,-2.226402,1.0
PKD1L1,-2.8354166,1.0
LRRC2,-1.7509133,1.0
LINC02607,-2.4021447,1.0
CNTLN,-0.38113832,1.0
TMEM187,-1.2153708,1.0
SEMA3E,-1.0085801,1.0
PTCSC2,-1.2297999,1.0
IFT172,-1.5674232,1.0
TRGV10,-1.746601,1.0
KLC1-AS1,-1.7918276,1.0
UQCRHL,-1.9337962,1.0
TSHR,-0.8019198,1.0
ZMIZ1-AS1,-0.986646,1.0
H2AC21,-1.2089992,1.0
TTLL4,-0.9693554,1.0
DYSF,-0.9105553,1.0
PKD2L2,-0.64899826,1.0
NUDT4B,-0.68271685,1.0
RAB24,-1.039758,1.0
TMEM35B,-0.99643207,1.0
VCAN,-0.5672061,1.0
EGR1,-0.61282796,1.0
NEIL1,-0.48398644,1.0
FAM238A,-1.0206814,1.0
APBA3,-0.93945074,1.0
FMN1,-0.5489882,1.0
LINC01684,-0.721726,1.0
POGLUT1,-0.7971916,1.0
FBXL14,-0.6756286,1.0
ZDHHC6,-0.5624092,1.0
ALG12,-0.7568763,1.0
MASTL,-0.5419128,1.0
SARM1,-0.7131199,1.0
C19orf25,-0.73473054,1.0
MAGEH1,-0.9503198,1.0
DNAJC18,-0.47811294,1.0
TMEM14A,-0.93310535,1.0
ADTRP,-1.4163412,1.0
KCTD3,-1.7246423,1.0
TMEM176B,-2.0379882,1.0
KCNH3,-1.9600118,1.0
EIF2S3B,-1.6935436,1.0
RNF152,-1.7079774,1.0
WNT10A,-2.2846043,1.0
FRAS1,-2.1889198,1.0
LINC02775,-2.013662,1.0
LINC02997,-2.9401286,1.0
PDGFRA,-1.8843982,1.0
LINC02798,-2.0521843,1.0
TEF,-2.3889203,1.0
CSMD3,-2.1122046,1.0
LINC01465,-2.2656894,1.0
PDZRN4,-2.3055487,1.0
DIAPH2-AS1,-2.3973944,1.0
FAM43A,-2.4361694,1.0
ART4,-2.1860971,1.0
SLX1A,-2.2886276,1.0
ZNF354C,-2.3901327,1.0
SPATA6L,-3.1946113,1.0
PKHD1,-3.106762,1.0
CD9,-2.7328358,1.0
MYH7B,-2.6927185,1.0
PLXNA1,-2.9052885,1.0
SLC12A1,-2.4073846,1.0
NOP53-AS1,-2.377641,1.0
PFN4,-2.5713003,1.0
PKD1L2,-2.8415773,1.0
MIPOL1,-2.9953692,1.0
FAM78B,-2.306084,1.0
ZNF536,-2.6713638,1.0
KLB,-2.5803196,1.0
FBXO2,-2.623535,1.0
NTRK2,-2.5326548,1.0
EXPH5,-2.787289,1.0
GLIS3,-2.7119875,1.0
ETV4,-2.5554526,1.0
GLS2,-2.7252467,1.0
SENCR,-2.3351474,1.0
H2BC8,-1.1092547,1.0
TMEM132D,-1.1237133,1.0
COL1A1,-1.4567351,1.0
DPH6-DT,-1.6806978,1.0
TMEM229B,-1.3542671,1.0
LINC01678,-1.511532,1.0
WAPL-DT,-1.4752526,1.0
MAP2K5-DT,-1.4799236,1.0
PELATON,-1.6635919,1.0
FAM111A-DT,-1.6426419,1.0
LDHC,-1.7910154,1.0
SPA17,-1.9071246,1.0
ADD2,-0.6487368,1.0
PIF1,-2.186788,1.0
SERBP1,-0.14130357,1.0
LINC01980,-0.8547405,1.0
ABCC10,-0.784666,1.0
SYCP2,-1.1999975,1.0
B3GALT4,-1.1683892,1.0
RRAS,-1.4873655,1.0
XPC-AS1,-1.3461422,1.0
CACNA1E,-1.7658619,1.0
SLC27A3,-0.808694,1.0
SMIM1,-0.86379725,1.0
USP2-AS1,-1.1310607,1.0
SELENBP1,-0.7122209,1.0
KRBA1,-1.0579069,1.0
PLXDC2,-0.24618544,1.0
RASA4B,-1.1306831,1.0
CDC42BPA,-1.1129274,1.0
ANXA4,-0.6969065,1.0
MRPL17,-0.9678621,1.0
ARSA,-0.723624,1.0
DZIP3,-0.532841,1.0
HELLPAR,-1.1459107,1.0
PARP15,-0.5195803,1.0
TANGO6,-0.4895661,1.0
ERAP2,-0.441526,1.0
RNPEPL1,-0.55015844,1.0
KYAT3,-0.4333918,1.0
GDAP1,-0.7274406,1.0
POLR1B,-0.5621612,1.0
ANKRD42-DT,-0.89167243,1.0
TNF,-0.63627005,1.0
NECAB2,-2.1004605,1.0
SEZ6,-2.050289,1.0
LINC03004,-2.2265022,1.0
TTC3-AS1,-2.1353528,1.0
LINC02156,-2.3806329,1.0
RAB34,-2.5441887,1.0
DSCR9,-2.5717406,1.0
MYO7A,-2.2547,1.0
GBP7,-2.7627237,1.0
ENTHD1,-2.6348133,1.0
HID1,-2.426622,1.0
EML1,-2.5087729,1.0
TNFAIP6,-3.0882754,1.0
C6orf52,-2.7978897,1.0
LINC00348,-2.7176096,1.0
KCNA2,-2.5961888,1.0
ZNF704,-2.7965975,1.0
ITGA2,-3.069003,1.0
PARP11-AS1,-2.9148142,1.0
TP53TG5,-2.483805,1.0
FBXL15,-0.72225356,1.0
ADRA2B,-3.5650303,1.0
ZC2HC1A,-3.2748823,1.0
TMEM252-DT,-3.2403738,1.0
PTGIS,-3.2842317,1.0
SPATA17,-3.2771842,1.0
RNF222,-3.1901333,1.0
ASB2,-3.2765496,1.0
FOXP3,-3.233996,1.0
PFKFB1,-3.2043245,1.0
SDC4,-3.6954904,1.0
LINC02896,-3.6229231,1.0
BTN2A3P,-3.6856246,1.0
TSPAN8,-2.6972558,1.0
PKLR,-2.7730188,1.0
MCHR2,-3.7729714,1.0
NLGN1,-2.8722165,1.0
LINC01564,-3.0222912,1.0
ALMS1P1,-3.2561667,1.0
BEND4,-3.0939229,1.0
LINC02481,-3.4824514,1.0
CCDC15-DT,-3.0447521,1.0
ATXN1-AS1,-0.7076764,1.0
GLDC,-2.1019273,1.0
MAPK10,-1.5018501,1.0
CTSL,-1.5207156,1.0
SYNM-AS1,-1.4983886,1.0
AGMAT,-1.3435568,1.0
BCDIN3D,-2.08151,1.0
MCPH1-DT,-2.0318153,1.0
LINC00558,-1.831149,1.0
LINC01816,-1.899872,1.0
LCMT2,-0.9354531,1.0
NR2C2AP,-1.7006503,1.0
XPO4,-0.16495231,1.0
NSG1,-1.6303974,1.0
XPO5,-0.5610836,1.0
MOSPD3,-0.8227834,1.0
SLC4A2,-1.2854577,1.0
FDXACB1,-0.7067356,1.0
PUS7,-1.0070317,1.0
CFAP97,-0.7605048,1.0
DHCR7,-0.8168724,1.0
R3HCC1,-1.0653241,1.0
SP2-DT,-1.035587,1.0
CHIC1,-0.7532009,1.0
GTF2A1,-0.628064,1.0
PTBP1,-0.35587046,1.0
SMG6,-0.27054173,1.0
OAT,-0.510044,1.0
ZDHHC12,-0.9854747,1.0
SRGAP2,-0.87364686,1.0
FXYD6,-2.9088807,1.0
GIN1,-2.4717994,1.0
LINC02869,-2.3809707,1.0
CACNG7,-2.937873,1.0
HECW2-AS1,-3.0829582,1.0
IGSF22,-2.5284688,1.0
SAMD11,-2.8426876,1.0
AXIN2,-2.8211591,1.0
EPHX2,-2.7495975,1.0
UPK2,-4.0885773,1.0
MSANTD2-AS1,-3.0053961,1.0
SCARNA9,-2.9941165,1.0
ATP6V0D2,-3.4324596,1.0
DIRAS2,-3.5141535,1.0
CDH20,-3.5330923,1.0
ITGB8,-3.5240827,1.0
RASIP1,-3.172537,1.0
TRGV7,-3.106504,1.0
SNHG22,-3.3812013,1.0
SPTBN5,-3.046963,1.0
NDUFA4L2,-3.1559634,1.0
ARAP1-AS1,-3.2699475,1.0
LINC00390,-4.6142845,1.0
PRR7-AS1,-3.736478,1.0
EPOP,-5.368359,1.0
JAG1,-3.7764058,1.0
LURAP1L,-4.126429,1.0
GOT1-DT,-4.654053,1.0
C1QA,-3.604682,1.0
SAMSN1-AS1,-4.2784953,1.0
NXPH4,-5.1326737,1.0
ZBTB7B,-3.7075326,1.0
PTPRK-AS1,-4.1561856,1.0
LINC01976,-3.7679265,1.0
CELSR2,-4.043597,1.0
TRIM61,-4.760537,1.0
LMNTD2,-4.3933086,1.0
LINC01967,-4.057748,1.0
CX3CR1,-3.9230103,1.0
CNOT10-AS1,-4.367868,1.0
IGIP,-4.4047003,1.0
GLTPD2,-5.3674307,1.0
BOC,-3.969374,1.0
DPY19L2,-4.2058024,1.0
GCNT3,-4.4576864,1.0
LRP2BP-AS1,-4.586891,1.0
HOXB4,-5.4566636,1.0
RNF212,-3.8939013,1.0
KIAA1549L,-3.4403174,1.0
LINC02864,-4.794326,1.0
SLC1A2,-4.6076155,1.0
LINC02766,-4.0277205,1.0
FAM50B,-4.624471,1.0
IGFBP3,-4.481105,1.0
OTULIN-DT,-5.0882025,1.0
ADAMTSL4-AS2,-4.651705,1.0
TRPC6,-3.870498,1.0
ZNF300,-4.291135,1.0
VWDE,-4.3381534,1.0
ZNF84-DT,-4.0508795,1.0
DGCR6L,-0.7882231,1.0
XK,-1.9269196,1.0
DBX2-AS1,-1.9150087,1.0
SIAH2-AS1,-2.1670833,1.0
DPY19L2P2,-2.1965756,1.0
ADAM32,-2.2541387,1.0
TMEM126A,-0.5087316,1.0
POLR2J2,-2.4971726,1.0
ASAP1-IT2,-2.6610792,1.0
SLC29A2,-1.0010808,1.0
MAK16,-0.60221815,1.0
APOC1,-1.1994969,1.0
CCNF,-1.3141437,1.0
ST6GALNAC1,-1.3949723,1.0
LINC03076,-1.3541461,1.0
ZFYVE9,-1.5255996,1.0
DOK6,-1.5941454,1.0
ASIP,-0.9488067,1.0
ASPHD2,-1.8364131,1.0
BPI,-0.98635817,1.0
FRMD6,-1.6684729,1.0
PRNCR1,-1.9175322,1.0
LINC01350,-0.943095,1.0
RALGPS2,-0.9586307,1.0
PSMD6-AS1,-1.1598582,1.0
KANSL3,-0.5141213,1.0
SLC20A1-DT,-1.6844697,1.0
RMND5B,-0.92180616,1.0
DMD,-1.025494,1.0
PPM1K-DT,-1.1021594,1.0
TMCC3,-0.62429553,1.0
BET1,-0.8745753,1.0
DPF3,-1.0622036,1.0
MAP3K4-AS1,-0.88322693,1.0
SRP54,-0.35961756,1.0
FBXO3,-0.37172636,1.0
PARTICL,-1.1923033,1.0
CDKN3,-1.0454742,1.0
SLC1A5,-0.9184694,1.0
COPS6,-0.7160955,1.0
ILVBL,-0.7896522,1.0
C8orf82,-0.9199084,1.0
APOL1,-1.1565816,1.0
TFEB,-1.0020764,1.0
MDN1,-0.48510432,1.0
LRRC23,-0.9015507,1.0
SLFNL1-AS1,-1.0907075,1.0
LIX1L-AS1,-0.9226096,1.0
TECPR1,-0.6869186,1.0
SAMD10,-0.7738482,1.0
GLIPR2,-0.60913163,1.0
MIR23AHG,-0.59245867,1.0
BOLA3,-0.84941417,1.0
KRIT1,-0.6126192,1.0
ZNF484,-0.7737918,1.0
TXNDC16,-0.5482545,1.0
CEBPZ,-0.2676406,1.0
H1-1,-21.881296,1.0
GPRC5D,-21.338383,1.0
UNC45B,-21.692253,1.0
NLRP10,-21.779072,1.0
COPZ2,-21.59802,1.0
HOXB7,-21.763186,1.0
HAR1A,-21.67662,1.0
H2BC14,-21.799288,1.0
TTC9,-21.410686,1.0
TDRD15,-21.967337,1.0
PMCH,-22.122139,1.0
SYNGR3,-22.014715,1.0
POU3F1,-20.987154,1.0
SLC35G1,-21.266468,1.0
TRBV24-1,-21.669313,1.0
TRBV23-1,-21.49573,1.0
STYK1,-21.909775,1.0
TRBV3-1,-22.614252,1.0
SEMA3C,-21.767145,1.0
FCER2,-21.905186,1.0
KLHDC8A,-21.911776,1.0
CAV1,-21.676998,1.0
CHMP1B-AS1,-21.779095,1.0
UNC5B-AS1,-21.232548,1.0
FAM83H,-21.530003,1.0
FZD7,-21.541641,1.0
PLEK2,-21.794521,1.0
USP2,-21.74481,1.0
TP73,-20.717445,1.0
A2MP1,-21.186615,1.0
ANKEF1,-21.57924,1.0
LINC00384,-21.554361,1.0
ENOX1,-1.6217347,1.0
S100P,-1.8379409,1.0
SEPTIN8,-1.9209484,1.0
NBPF3,-1.7564069,1.0
HPN,-2.0630667,1.0
PPP1R35-AS1,-1.9907382,1.0
RELL2,-2.0402193,1.0
MIR3142HG,-1.9631666,1.0
SENP8,-1.925985,1.0
SLC25A5-AS1,-1.9692833,1.0
PAQR8,-2.275383,1.0
CACNA2D2,-2.3536425,1.0
CD44-AS1,-2.43567,1.0
PTPN23-DT,-2.246287,1.0
PEX7,-0.8963541,1.0
GTF2A1-AS1,-2.4019845,1.0
DNAH8,-2.5467484,1.0
PCP2,-2.764367,1.0
NKX3-1,-2.787539,1.0
LINC02656,-2.6114926,1.0
AP4B1-AS1,-1.3010541,1.0
LGR4,-0.7863877,1.0
CDH1,-1.5105952,1.0
LMTK3,-1.4484128,1.0
PRMT5-DT,-1.700524,1.0
N4BP3,-0.9383224,1.0
CNTD1,-0.950176,1.0
ADCK2,-1.905949,1.0
CXCL14,-1.1821057,1.0
SMIM14,-1.2284889,1.0
H2BC3,-1.2203733,1.0
NDUFA2,-0.5344684,1.0
IL17RC,-1.3931754,1.0
SLC16A1-AS1,-1.0651168,1.0
RASSF5,-0.26697525,1.0
SERPINE2,-1.4858526,1.0
MPPE1,-0.61679494,1.0
TUBD1,-1.2820517,1.0
POP4,-0.5547895,1.0
PORCN,-1.3439347,1.0
COMMD5,-1.1218911,1.0
RGS12,-0.7851367,1.0
SGMS1-AS1,-0.9674541,1.0
GIPC1,-0.85358393,1.0
TMEM203,-0.8922753,1.0
RPA1,-0.6031723,1.0
DCBLD1,-0.9671015,1.0
MCF2L2,-0.73398954,1.0
CRCP,-0.5718066,1.0
PARD6G-AS1,-1.9302881,1.0
KIAA0408,-2.2278764,1.0
CACNA1F,-1.9478464,1.0
NT5C1A,-2.1582801,1.0
CFAP97D2,-2.3214736,1.0
EML4-AS1,-2.3530483,1.0
DRAXIN,-2.8768167,1.0
RGPD4,-2.6732175,1.0
TRBV14,-2.6131165,1.0
NAALADL1,-2.4807959,1.0
ZDHHC11B,-2.6324697,1.0
IGHG3,-3.0642512,1.0
OCIAD1-AS1,-2.6007988,1.0
FCGR2C,-2.609345,1.0
LRP6,-2.906475,1.0
C3AR1,-2.9158916,1.0
PLA2R1,-2.7038648,1.0
IL21-AS1,-3.0749593,1.0
CORO1A-AS1,-1.4717442,1.0
CLU,-1.4816494,1.0
CARNMT1-AS1,-1.929328,1.0
HSPA2,-1.4121712,1.0
RYR1,-1.7339615,1.0
TGFB2,-1.595221,1.0
TFR2,-1.8531027,1.0
RPP25L,-0.7180277,1.0
NBPF9,-1.2417667,1.0
ARHGAP26-AS1,-1.258687,1.0
NAALADL2,-1.6239476,1.0
ZFC3H1,-0.24870734,1.0
SRXN1,-1.1616342,1.0
PTCD1,-0.88017404,1.0
MIR9-1HG,-1.3353759,1.0
FNBP1L,-1.5143512,1.0
RCAN3AS,-1.0757881,1.0
RAPH1,-1.0631961,1.0
MIR924HG,-1.337475,1.0
CCRL2,-0.85753894,1.0
TP53TG1,-1.01422,1.0
SHTN1,-0.90265614,1.0
PPP2R5B,-0.97374433,1.0
SDR42E2,-0.7051593,1.0
SNHG3,-0.36985263,1.0
NOL7,-0.61743206,1.0
TMEM87A,-0.04431193,1.0
RPH3A,-2.248943,1.0
THOC1-DT,-2.6319246,1.0
N6AMT1,-2.6352053,1.0
ADGRB1,-2.864877,1.0
HSPA5-DT,-2.9367604,1.0
FAM167A,-3.0402663,1.0
C9orf64,-3.1663744,1.0
IL17C,-2.45652,1.0
MALINC1,-2.9329696,1.0
COL8A1,-3.028517,1.0
LINC01116,-3.2091863,1.0
CNNM3-DT,-3.3046393,1.0
GFPT2,-3.0348926,1.0
DNAJA2-DT,-3.392261,1.0
SPRED1,-3.505905,1.0
AIG1,-1.0682402,1.0
CD101,-1.5754282,1.0
ACTA2,-1.7424723,1.0
DIP2C,-1.9369985,1.0
PKN3,-1.760702,1.0
PLEKHB1,-2.0251734,1.0
STIM2-AS1,-1.9062382,1.0
CTTNBP2NL,-2.1505697,1.0
LINC03036,-2.0039763,1.0
ZSCAN22,-2.1837761,1.0
PLEKHA6,-1.9396403,1.0
API5,-0.40754908,1.0
CNIH2,-1.6907607,1.0
RGL1,-1.9715431,1.0
KCTD7,-0.79825187,1.0
EMG1,-0.91049105,1.0
WDR54,-1.0952903,1.0
KHDC1,-1.4441731,1.0
SLC35B3,-0.73151237,1.0
TNKS,-0.2608334,1.0
ZNF746,-0.62823933,1.0
USP36,-0.027473152,1.0
LUCAT1,-0.9099989,1.0
ZNF517,-1.3520418,1.0
ZNF324,-1.4267298,1.0
NBPF20,-1.2292024,1.0
MTMR12,-0.5814754,1.0
YARS1,-0.32328016,1.0
SLC35F6,-1.1227487,1.0
FOXP4-AS1,-2.9593697,1.0
RASD2,-3.0173123,1.0
SEMA4C,-2.8357854,1.0
MICU3,-2.9350624,1.0
SPHKAP,-3.527661,1.0
ZNF804B,-3.579242,1.0
CXCR5,-3.6112711,1.0
EMBP1,-3.548383,1.0
C2CD4D-AS1,-3.518833,1.0
FARP1-AS1,-3.9470327,1.0
LIM2-AS1,-3.313884,1.0
MUC12-AS1,-3.8883815,1.0
ZNF287,-3.5159965,1.0
P3H3,-4.0976324,1.0
TP53I11,-1.0897394,1.0
THAP7-AS1,-2.7312725,1.0
CPA6,-2.397224,1.0
LINC02739,-1.4560267,1.0
KRT10-AS1,-1.7013292,1.0
TEDC1,-1.0520164,1.0
MTSS1,-1.8552903,1.0
TMEM120A,-1.2599238,1.0
RSF1-IT2,-1.4999194,1.0
C5orf15,-0.74835193,1.0
SAP30,-0.8278292,1.0
RADX,-1.0939627,1.0
IQCG,-1.0080357,1.0
CTRL,-0.854546,1.0
ANKRD37,-0.8733211,1.0
TSPAN17,-0.8237719,1.0
SH2D3A,-0.78827167,1.0
ORC5,-0.6838364,1.0
RUSC1,-1.1473967,1.0
LRP2BP,-0.81045073,1.0
TET2-AS1,-2.9464924,1.0
C3orf52,-3.606627,1.0
IL21,-3.840256,1.0
TUFT1,-3.6835098,1.0
FAM89A,-3.8714082,1.0
ZSCAN9,-3.792515,1.0
TNK1,-4.157203,1.0
SPON1-AS1,-5.040328,1.0
GOLGA7B,-3.906625,1.0
CNTN2,-4.175405,1.0
WNT11,-4.4657035,1.0
ACVR1C,-4.8060775,1.0
DIAPH1-AS1,-4.3974843,1.0
CDRT4,-4.6962495,1.0
HOXB3,-4.834965,1.0
LINC02544,-4.092509,1.0
ASAH2B,-4.612822,1.0
SMIM10L1,-0.68786293,1.0
RHOXF1P3,-1.8290151,1.0
CNKSR2,-2.1037226,1.0
LMF2,-0.58766454,1.0
KLF4,-1.8190491,1.0
PCF11-AS1,-1.9830521,1.0
WNT10B,-2.3153033,1.0
GLB1L,-2.5956478,1.0
MB21D2,-2.748394,1.0
L3MBTL4,-2.6499398,1.0
ANKRD35,-2.4621131,1.0
TLR3,-2.4769619,1.0
RHOBTB2,-2.8579707,1.0
FOXO4,-1.6202518,1.0
RASD1,-1.9117397,1.0
NRXN3,-1.3625469,1.0
HARS2,-1.185183,1.0
PPM1B,-0.117514975,1.0
ADGRV1,-1.6169144,1.0
H4C6,-1.8618386,1.0
MGAT4B,-0.75584376,1.0
LZTS3,-0.8144379,1.0
DEFA3,-0.47198844,1.0
TMEM106C,-1.131823,1.0
PLOD3,-1.7250139,1.0
TRIM3,-1.2611171,1.0
USP28,-0.8439976,1.0
ATP6V1F,-0.630975,1.0
FGR,-1.2586143,1.0
PPP1R10,-0.44746184,1.0
POLR2K,-0.43722054,1.0
SLC25A26,-0.36044058,1.0
BRF2,-1.3255194,1.0
TRERF1,-0.44507396,1.0
TMEM185B,-1.2912043,1.0
MIR194-2HG,-22.316793,1.0
KIR3DL1,-22.267654,1.0
CHRNA1,-21.920933,1.0
IL2,-22.104326,1.0
PDCD1LG2,-21.904007,1.0
GLB1L3,-22.043615,1.0
PLA2G2C,-22.546534,1.0
RGPD6,-22.032316,1.0
ELOVL4,-22.22801,1.0
ADRB1,-22.247244,1.0
MSC,-22.032719,1.0
LINC02084,-21.854567,1.0
SERP2,-22.304325,1.0
LACC1,-22.241776,1.0
PRSS21,-22.076912,1.0
HOXC4,-22.300713,1.0
CHRM3-AS2,-21.88131,1.0
C17orf114,-22.204441,1.0
C17orf107,-22.067339,1.0
LINC02404,-22.254013,1.0
SNX9-AS1,-22.201962,1.0
WDR86-AS1,-21.510271,1.0
PLEKHG3,-22.111162,1.0
CPA5,-21.707975,1.0
NME3,-0.59589577,1.0
LINC02273,-2.1311455,1.0
KLHL29,-2.524739,1.0
LDB2,-2.7799544,1.0
AIM2,-2.6714208,1.0
ST3GAL1-DT,-1.4842006,1.0
ARFRP1,-0.8351851,1.0
TNFRSF14-AS1,-1.8179643,1.0
KIF20B,-0.29380637,1.0
PLBD2,-2.27404,1.0
RARS1,-0.64780164,1.0
SYNPO2,-1.4334255,1.0
LINC00484,-1.4304566,1.0
PAIP2,-0.31787682,1.0
TLCD4,-1.069622,1.0
GNG4,-1.6343911,1.0
CTU2,-1.033399,1.0
NAIF1,-1.568057,1.0
MS4A1,-0.8276848,1.0
C19orf47,-1.4451947,1.0
TULP3,-1.1412983,1.0
HLCS-AS1,-1.4394226,1.0
NMRAL1,-0.7333248,1.0
ULK2,-1.47907,1.0
GLYCTK,-1.0309287,1.0
ABHD14A,-1.2256383,1.0
LTF,-0.7694171,1.0
AKR1B1,-0.77147156,1.0
PIK3CG,-0.53849286,1.0
TPK1,-0.82542324,1.0
ABCA10,-2.5926678,1.0
HEXIM2,-2.8685148,1.0
CDHR1,-2.7769294,1.0
CACNB3,-3.0992453,1.0
CYP7B1,-3.387551,1.0
PABPC1,0.024484668,1.0
AMIGO2,-1.2582055,1.0
GDPGP1,-1.9785504,1.0
PABIR2,-0.7243973,1.0
NPL,-2.044168,1.0
PPP2R3A,-1.3892126,1.0
MTG2,-0.92043704,1.0
MORN3,-1.1744353,1.0
DDR2,-1.7015492,1.0
VDR,-1.2784208,1.0
C4orf47,-1.9189863,1.0
GCHFR,-1.0259142,1.0
HIVEP2-DT,-1.2401317,1.0
JMJD4,-1.3609204,1.0
NIPAL3,-0.6940612,1.0
IL27RA,-0.61229366,1.0
HBD,-0.43267256,1.0
FAM200A,-1.111519,1.0
TMEM140,-0.58686525,1.0
ZBTB49,-0.79408807,1.0
TGFBI,-2.7560253,1.0
ABLIM2,-2.8179023,1.0
LINC00221,-2.9169216,1.0
STXBP1,-3.1363668,1.0
ARSD,-2.835323,1.0
CD40,-3.116087,1.0
PCBP4,-3.0377479,1.0
FSD1,-3.1734824,1.0
EGR2,-3.1951265,1.0
HOXB-AS1,-3.6022062,1.0
FAM27C,-3.5508194,1.0
DNLZ,-0.5790222,1.0
TMEM168,-0.7967682,1.0
TSPAN18,-2.2223966,1.0
ARPC2,-0.025698617,1.0
NBPF8,-1.5596415,1.0
CDKL5,-1.5516393,1.0
LDLRAP1,-1.5563107,1.0
MRPL2,-0.87275314,1.0
OGDH,-0.6463153,1.0
ID1,-1.3959613,1.0
PARP3,-1.4050554,1.0
TMEM175,-0.87031704,1.0
CBX6,-0.7954281,1.0
ADAP1,-1.2616419,1.0
PMPCB,-0.5771214,1.0
LMOD3,-1.227392,1.0
CGRRF1,-0.6729666,1.0
MR1,-0.8009986,1.0
MARCHF2,-0.6912631,1.0
ZDHHC18,-0.5889065,1.0
RCAN2,-3.4930832,1.0
ST7-AS2,-3.7760472,1.0
LAMP3,-3.5085256,1.0
GLI3,-3.7968376,1.0
RTL8A,-4.060107,1.0
KCNQ3,-3.8940222,1.0
TUBG2,-5.0395455,1.0
SLC25A4,-4.4740553,1.0
MIR3936HG,-4.5184035,1.0
CD72,-1.1605797,1.0
OTUD7A,-2.3915732,1.0
KCNK5,-2.5637736,1.0
ETNK2,-2.899318,1.0
C2orf27A,-2.8931923,1.0
FXYD7,-0.77030516,1.0
MFAP3,-1.1732157,1.0
LINC02772,-1.7233129,1.0
AGFG2,-2.1458468,1.0
HAGHL,-2.0726953,1.0
FOSB,-0.24889857,1.0
STAG3,-1.8401726,1.0
WEE2-AS1,-1.3006438,1.0
SLC24A3,-1.6827371,1.0
LINC01505,-1.5658698,1.0
CYB561D2,-1.012421,1.0
SNAPC2,-1.5234904,1.0
MAN1A2,-0.24242893,1.0
MAPK9,-0.7139914,1.0
RDH10,-0.86804956,1.0
UBASH3A,-0.79514724,1.0
C2orf15,-3.1687503,1.0
GNG12,-3.6701043,1.0
RFTN2,-4.754309,1.0
MID2,-5.7677355,1.0
IGFL2,-6.4424095,1.0
WNK2,-5.0236974,1.0
CASC19,-5.2722416,1.0
IL21R-AS1,-5.832451,1.0
TMEM121,-5.980969,1.0
CNIH1,-0.49530685,1.0
KIF1C,-2.3148353,1.0
TTC16,-2.7342598,1.0
NPAS2,-2.5837615,1.0
BTLA,-2.7357473,1.0
COLGALT2,-3.2360613,1.0
SNAP25-AS1,-3.1635675,1.0
SMPD4,-0.3965127,1.0
ZBTB1,-0.13832013,1.0
ASH1L-AS1,-1.078202,1.0
DCTN4,-0.23636483,1.0
DDX5,0.07918602,1.0
FCHO2,-1.6578659,1.0
SPART,-1.4223218,1.0
TNFSF14,-0.96264446,1.0
PTGER2,-0.96718526,1.0
AKAP13-AS1,-0.92530584,1.0
RINL,-1.4502951,1.0
EPS8,-1.1682218,1.0
ACACB,-1.304299,1.0
FBF1,-1.5589554,1.0
RABEP1,-0.40459323,1.0
NMB,-1.234766,1.0
EIF1AD,-0.6372937,1.0
NBPF14,-1.2383438,1.0
ARHGAP11B,-1.024425,1.0
LSM14A,-0.049799036,1.0
HDHD3,-1.3034505,1.0
DUS4L,-1.1583906,1.0
SERF2,0.015972577,1.0
HECA,-0.24983963,1.0
RMDN2,-22.422127,1.0
EML2-AS1,-22.63057,1.0
TCEA3,-22.32682,1.0
LINC02967,-22.760298,1.0
BAMBI,-22.362854,1.0
NOXA1,-22.540401,1.0
PAK3,-22.796083,1.0
FST,-22.30974,1.0
TLL1,-22.695082,1.0
LINC02520,-22.475998,1.0
NLGN4Y,-2.248239,1.0
RAP1GAP,-2.3707302,1.0
ZC3H18,-0.5226022,1.0
ATP1A1-AS1,-0.8602963,1.0
LONRF3,-2.8158102,1.0
FAM184A,-2.7383785,1.0
MACROH2A2,-2.8950276,1.0
ZNF208,-3.59522,1.0
ACOT7,-1.0212506,1.0
GPR141,-1.9164395,1.0
SLC35E4,-1.929029,1.0
ABCA3,-2.2115629,1.0
GATA1,-2.138219,1.0
RGPD1,-2.3426495,1.0
C17orf58,-2.0815625,1.0
RGS14,-1.643199,1.0
GTF2E2,-0.5278075,1.0
ESR2,-1.5196694,1.0
KXD1,-0.6781345,1.0
NT5DC1,-0.91357684,1.0
MOSMO,-0.5324421,1.0
TRIM41,-1.0251465,1.0
CBX1,-1.4019833,1.0
EVA1C,-1.475131,1.0
NR1H2,-0.4314698,1.0
NIFK-AS1,-1.2295045,1.0
KBTBD3,-1.1662726,1.0
TMEM116,-1.3773116,1.0
SLC12A2-DT,-1.0981622,1.0
POP7,-1.2011635,1.0
SREBF2-AS1,-1.049307,1.0
RBM11,-2.4932265,1.0
CYP4V2,-1.1460688,1.0
C13orf46,-2.2803383,1.0
TCERG1,-0.29092205,1.0
ASTN2,-1.9531277,1.0
POLG-DT,-1.6695046,1.0
PRKX-AS1,-1.8039457,1.0
HMCES,-0.63260424,1.0
TGIF1,-0.70639473,1.0
TMA7B,-1.5037576,1.0
MICOS10,-0.582872,1.0
MFSD6,-0.4898871,1.0
BLOC1S4,-0.681214,1.0
LINC01229,-2.9810703,1.0
LINC00377,-3.4997692,1.0
NEO1,-4.0013514,1.0
DPP4,-4.1627636,1.0
BBS2,-1.3180437,1.0
STK33,-2.2893615,1.0
ANKRD44-AS1,-2.2991245,1.0
STX1A,-2.409601,1.0
