,avg_log2FC,p_val_adj
RELL1,1.1693544,3.8398985159063467e-13
MT-CO1,0.33752248,4.236444669752376e-13
SEC61A1,1.5254506,4.236810976795691e-13
DNMT3A,1.3927509,4.440478917481945e-13
PPM1A,1.1127034,4.836264561685785e-13
RHEB,1.0732747,4.836264561685785e-13
LINC01036,2.4720347,5.402104285028646e-13
SHISA2,27.740744,5.733213527051349e-13
C12orf75,1.1241715,6.188220228030668e-13
CLEC11A,2.6646528,6.276770188039571e-13
LSM4,1.5710373,6.466143366217782e-13
RTF1,1.0200752,6.880618118054546e-13
SFT2D1,1.6968346,6.99860681094577e-13
PRKRA,1.3076403,7.352875645657476e-13
GPBP1L1,1.0985104,8.126540973327729e-13
RB1CC1,0.8930412,9.170131568411948e-13
FMNL1-DT,1.6511741,9.23554961341368e-13
CBFA2T3,27.563356,9.472482210773932e-13
OSBPL2,1.7656099,9.824875251059027e-13
SELENOH,1.0711486,1.0792835814378155e-12
SNRPE,1.3964477,1.088487145003287e-12
JMJD6,1.0606085,1.0885999013473019e-12
NUP58,1.0839278,1.2641501276464946e-12
TMPO,1.6011137,1.3036585316849753e-12
SNHG15,1.4365982,1.335048841765014e-12
GTF3A,1.0153091,1.396037220584712e-12
RANBP1,1.4789479,1.4597621414304521e-12
GATA3,1.2618847,1.4743601749304208e-12
LINC02256,2.0685518,1.4827466155301516e-12
KPNA3,1.1632465,1.529136384016307e-12
RAP2B,2.490197,1.529136384016307e-12
FAM136A,2.0380967,1.55935150411358e-12
HHIP,6.776538,1.5991972713234957e-12
CLIC4,5.285724,1.6285144796618268e-12
ATP2A2,1.4024523,1.67454790852827e-12
LINC02899,2.6660097,1.7149176712971878e-12
BLM,2.4617107,1.7756170545868754e-12
MIDN,1.467342,1.7931463327454739e-12
CTIF,4.098418,1.8361088775875043e-12
BTG2,1.0492699,1.8490996980327954e-12
PCNA,2.8836048,1.9144662538116825e-12
DAD1,1.064123,1.933349237137924e-12
GTF2I,1.3618371,2.0549257624698026e-12
ADRM1,1.5172522,2.1481078734401658e-12
ITGA6,1.9782244,2.3630374734998665e-12
EMID1,7.4360423,2.3731376174795307e-12
LSM5,1.2913785,2.3997692794167107e-12
TMEM258,1.1132281,2.4637650324179757e-12
GOLGA8N,6.3319874,2.7509660234722306e-12
SYPL1,1.3866098,2.808662514762719e-12
UBE2I,1.0130414,2.9927005782554265e-12
PAG1,1.1448294,3.013719394774163e-12
ATG10,2.0080247,3.064189714966633e-12
ALYREF,1.1824092,3.2374806234791642e-12
SNTA1,4.2435026,3.27812324872806e-12
RALY,1.0129077,3.3283813956137997e-12
TMED10,1.127119,3.714698677610285e-12
SCD5,3.1392033,3.76122720625531e-12
CTSA,2.307654,3.881916445298113e-12
LIMD1,2.189752,4.073185510404524e-12
ACSM1,27.721035,4.079331591835671e-12
RAB30,1.4166685,4.181414333519162e-12
NDUFS6,1.1325811,4.291858501774736e-12
PTPN14,6.1761675,4.477831131279141e-12
OSTC,1.2626429,4.742227767666699e-12
AKR1C3,4.88697,4.867204251970676e-12
UNC13D,1.750646,4.867918575787298e-12
ZMAT3,1.9335384,5.340339802450969e-12
CDCA7,3.7855885,5.555717103448957e-12
ERH,1.148471,5.7172158286912856e-12
ZFAND5,1.1523284,5.756994585121449e-12
SCGB3A1,2.6451557,6.2046197027159665e-12
RPN2,1.1838937,6.2046197027159665e-12
CCR9,6.1962557,6.264691935654171e-12
PECAM1,2.2068589,6.2741391443317655e-12
PPP4R2,1.1004074,6.403895841133983e-12
PLPP5,2.039577,6.4483959221712765e-12
ATP5F1C,1.1334324,7.004261761056378e-12
BBLN,0.95692635,7.85752443934522e-12
ETS2,3.6867785,8.648033539557206e-12
RPN1,1.2439322,8.70779211484758e-12
NDUFAF3,1.6390842,8.720868661437765e-12
DCUN1D1,1.3889577,9.08164496222548e-12
MPP1,3.4059381,9.107534770138148e-12
AKAP8L,1.478219,9.460030108076679e-12
PSMA6,1.1259816,9.824368927220575e-12
MIF,0.87425095,1.0202473797329159e-11
HSPD1,1.0344257,1.0915642527811342e-11
PPP1CC,1.1411674,1.1229104086791977e-11
RABGEF1,0.95266974,1.1660204925734366e-11
LMAN1,1.1891023,1.1756184374591132e-11
ACSS1,2.0518386,1.1884728629336887e-11
WIPI2,1.3566365,1.1902619419340533e-11
ATAD2,1.188888,1.2016666196166183e-11
LYPLA1,1.9799045,1.2715354446111922e-11
SIVA1,1.1434705,1.2717507778599736e-11
LRIG1,1.4276123,1.3623564507564594e-11
CENPW,4.1029034,1.369889438209701e-11
B3GNT2,1.2766696,1.4356330646217096e-11
ATP8A2,5.7005053,1.5660827823943816e-11
ARMH1,2.925152,1.5897475498603892e-11
RPTOR,1.148446,1.617780080555983e-11
SMARCE1,1.1565255,1.720144490934729e-11
MARCHF5,1.1656764,1.771487144203378e-11
CACUL1,1.2609919,1.8074561036323974e-11
LBR,1.0826156,1.814997477000219e-11
HNRNPF,1.1360855,1.829844839543394e-11
TES,1.3145051,1.8472632736236298e-11
SATB1-AS1,1.9795419,1.9926912017686653e-11
HDLBP,1.6211929,2.025001589944181e-11
GMDS,1.072664,2.099111789485224e-11
ATP5F1A,1.2230642,2.107854116559472e-11
DTL,2.9491663,2.1194381793982312e-11
SLC4A4,2.0172503,2.1310869234105926e-11
FUT8,1.233508,2.142800708972385e-11
ETFA,1.5327829,2.171752522884339e-11
DAP,1.488965,2.2634976747406342e-11
TESPA1,1.2711706,2.3679594763040903e-11
HNRNPK,0.82887226,2.4841685767207315e-11
SERPINE2,4.0183563,2.5281187968077542e-11
SMC5,0.99935687,2.5621814259641895e-11
LCP2,0.9938383,2.641575894291643e-11
PAPOLA,0.93082315,2.6490672423673147e-11
TMEM163,7.1309605,2.6671047621073063e-11
SCCPDH,2.7154362,2.8045333409485713e-11
TALDO1,1.2794701,2.834782247433098e-11
VEZT,0.9751612,2.8428198946141107e-11
SPTAN1,1.0496013,2.8886401371761566e-11
CCAR1,1.1363522,2.8968331617699097e-11
MAD1L1,1.1597569,2.928068078997724e-11
PELO,5.0275984,2.9680349259040096e-11
RIN3,1.1757975,2.980376422798951e-11
COX6B1,0.90940386,3.080558491066043e-11
ST3GAL3,1.6905781,3.179863988604838e-11
LUC7L,1.0242168,3.252295077374794e-11
SPCS2,0.9498196,3.339460595923239e-11
FIP1L1,0.99628013,3.3709636245768436e-11
KMT5A,2.1990652,3.4161715215541505e-11
CHFR,1.460061,3.5030523500683286e-11
NORAD,1.1918706,3.5593141800579034e-11
FAM13B,0.9390504,3.911857393017764e-11
LTA4H,2.3874426,3.9391769600935935e-11
KRT72,5.4856315,3.9391769600935935e-11
CSTB,1.1098077,3.965852503884649e-11
TMEM14C,1.4308443,4.257518479176532e-11
PA2G4,1.0441402,4.4400007403324e-11
ZNF706,1.1111403,4.742050496197053e-11
SMIM30,3.7320426,5.341519691873934e-11
NHERF1,1.2995979,5.356579845885376e-11
ZNF326,0.9693696,5.739451174124427e-11
SEL1L3,1.215406,5.922233430837412e-11
ULK1,1.4605556,6.225296752502975e-11
CTNNA1,2.6340063,6.40662496641175e-11
TOX-DT,2.3402655,6.550606957278257e-11
FAM193A,0.99238944,6.56903173544673e-11
UBA2,1.0430804,6.865889074284667e-11
HSP90B1,0.9664217,7.298998575079021e-11
ENAH,5.836613,7.338425511397183e-11
RAB15,4.7832327,7.661131738747842e-11
CKS1B,4.3505244,7.897098658845527e-11
DENND5B,4.7269187,8.032358471911015e-11
MEF2A,1.1260451,8.307842925915951e-11
CHML,4.4224515,8.439127428298738e-11
HNRNPR,0.94218284,8.561423445427061e-11
CTR9,1.4285247,8.696642470472189e-11
AP2A2,1.5726415,8.88156805184188e-11
RHOG,1.1298504,9.487565927642663e-11
SNRNP70,0.9705443,9.5386397716701e-11
NAA35,1.3125114,9.701437288723579e-11
XXYLT1,3.4245849,9.892315199775355e-11
LINC02573,27.471224,1.0482406628276932e-10
HMGN1,0.9118874,1.0702029415783923e-10
CHERP,2.0586374,1.0745755107930918e-10
GPR85,6.514628,1.0914745565159063e-10
TBC1D14,1.7896668,1.1493475871261023e-10
MTHFD1L,1.7853571,1.167399117771533e-10
SEPTIN11,1.4823178,1.1721641841096972e-10
KLRK1-AS1,2.9357467,1.1966702930822905e-10
AFF1,1.0754031,1.2154515014824701e-10
NONO,1.0564085,1.2683757679899396e-10
LYN,1.4190385,1.320185621858845e-10
CNOT7,1.0974306,1.423963670460973e-10
SRP9,1.0921952,1.427940069326309e-10
MACF1,0.8220478,1.4282869428899175e-10
POLE3,1.4194602,1.4487821963742528e-10
GOLIM4,3.2350688,1.5820424487735654e-10
GPX4,1.0197335,1.6904340471840522e-10
PDS5B,0.96149886,1.710261398668691e-10
STK24,0.9970467,1.748814921160394e-10
IBTK,1.8574712,1.748814921160394e-10
LMO2,6.289896,1.753686117499871e-10
CEBPG,1.6418532,1.8574961162357452e-10
EIF3A,0.8547978,2.0584112373401238e-10
TMOD3,1.0473603,2.0798330208124436e-10
CKS2,4.013932,2.0935266235512273e-10
FADS1,4.1645927,2.19695081874604e-10
C21orf91,1.5332208,2.242299907853033e-10
IDH2,1.4612706,2.2513572115312244e-10
SNRPF,1.015028,2.3181713770730105e-10
RORA,0.8666519,2.3749295681375046e-10
NLK,1.8270828,2.4514964776492264e-10
SEC61G,0.8870106,2.480043409145542e-10
CD38,2.436474,2.5152384269051834e-10
SLC39A3,3.3426454,2.648976870607244e-10
LMBR1,0.90659004,2.9076165213256524e-10
TXNRD1,1.1459432,2.9971934600356194e-10
VCL,1.9477448,3.0167869825533995e-10
NCBP3,1.2228644,3.0213248399514117e-10
TPGS2,1.7649976,3.025872172976324e-10
LSM3,1.0563835,3.068638127538278e-10
CENPP,2.1954026,3.104211574132121e-10
CDYL,1.2293738,3.1957133779028185e-10
LYL1,3.7708879,3.3748853659967117e-10
KLHL23,3.4428349,3.4396331472451065e-10
SMG7,1.2247499,3.4759641041191237e-10
SSR4,0.86819035,3.507393199699385e-10
ZBTB44,1.1663036,3.5170713262274483e-10
FANCI,3.453381,3.7073397672424346e-10
UBE2S,1.031019,3.7642208620785943e-10
SPSB3,1.6535988,3.774597002986413e-10
ARL4C,0.86074644,3.963639637414691e-10
MIR924HG,5.2242975,3.9696085676531714e-10
PARP1,1.3438329,3.9954467856702194e-10
SLC25A39,1.1761588,4.0819895708979494e-10
TPD52,1.6125287,4.201616957527442e-10
SUGT1,1.650438,4.21842962742335e-10
ARHGEF3,0.8945472,4.298994057926384e-10
GBE1,2.0716405,4.3108301520976464e-10
NR4A1,2.3755803,4.349655537904669e-10
SETD5,1.1184883,4.646894555003668e-10
CSNK1A1,0.79755735,4.795841737353518e-10
SRP72,0.9586047,4.844946713092827e-10
GMCL1,1.2764467,4.932401147336683e-10
MT1E,2.4848878,4.958239091505469e-10
RIMKLB,3.3125558,4.971873643835924e-10
CDCA7L,3.810113,5.053969849041149e-10
ARRB1,2.0994391,5.338388660913588e-10
KHSRP,1.3827094,5.743940318240619e-10
CUL4A,0.9496523,5.941884353791351e-10
CDT1,27.121431,6.116247015871248e-10
UBE2Q2P2,2.8267384,6.342364419632736e-10
MYEF2,1.5599548,6.512164365186043e-10
CD9,4.9964805,6.619077010276222e-10
UBE2G1,0.92239743,6.678191949274065e-10
CLIC1,0.8626744,6.914234661436333e-10
MOB3B,4.717693,7.03625279926607e-10
SPAG6,2.463498,7.456714155546288e-10
LARS1,1.2931352,7.504686282654712e-10
PIM3,0.97996396,7.797905498946515e-10
IFI16,0.9044499,7.857663100531768e-10
MRPL57,0.9047478,7.947062383838009e-10
MRPL51,1.4818906,8.156581241203539e-10
METTL9,0.97540295,8.279693163796774e-10
MT1X,1.5554324,8.343074280630655e-10
SNX10,1.6650254,8.386363671231706e-10
ATF5,2.3161952,8.409252823464526e-10
ENY2,1.0526042,8.588526035151805e-10
ELAVL1,1.2137452,9.213877021967761e-10
RTN4,0.87341505,9.284264793981242e-10
HSPB1,1.0069788,9.286840702956647e-10
FOXK2,0.93123406,9.34278478059338e-10
MYBL2,5.7148767,9.34278478059338e-10
MKI67,5.126423,9.34278478059338e-10
CDK6-AS1,6.8493414,9.34278478059338e-10
DHX15,1.0682622,9.368280113260892e-10
TMEM184B,1.5427495,9.72061926277454e-10
MRPS6,1.1677781,9.98795310636152e-10
DUXAP8,5.655634,1.0138088123513886e-09
MPST,2.4554362,1.0240368887630456e-09
NRIP1,1.2832241,1.0445017544303355e-09
DRAP1,0.9327837,1.0588967140806784e-09
NR2C2,1.3326374,1.083995676471014e-09
TET3,1.2832239,1.114051857712701e-09
FCHO1,3.2350183,1.1225353142233676e-09
MYO9B,0.8459204,1.2140478785505254e-09
CHD6,0.8842131,1.2322201215496857e-09
SURF4,0.9358734,1.2476263289888058e-09
CBX4,1.341348,1.3036950272584335e-09
CCDC14,1.6160825,1.3296091300732274e-09
BTG3,0.90720206,1.3511072085631044e-09
NR2C1,1.5922284,1.3531332173383623e-09
ARL2,1.83749,1.4275831637277733e-09
HHIP-AS1,27.364758,1.4331858150371677e-09
PABPN1,0.8497321,1.519696094855954e-09
RNF138,0.87176234,1.5330436366036744e-09
OXSR1,1.055988,1.5766750829791356e-09
SMC3,0.9907493,1.5790350581484975e-09
CASP2,2.4905643,1.7754277257805002e-09
TP53BP1,0.8735559,1.8082937344082221e-09
ZFP91,1.0942882,1.826309512276799e-09
USP1,1.6177384,1.954059558969172e-09
GRAMD4,2.8049033,2.0166099424210343e-09
MAP3K5,1.087314,2.0538309883132507e-09
TEX2,2.6014657,2.1258085855313328e-09
LAMTOR5,0.93831533,2.1546457303627e-09
JDP2,27.320822,2.1949911761102865e-09
WDR41,3.0471745,2.1956279987513204e-09
NDUFA12,0.9588645,2.3435981001261705e-09
SNRPC,1.062899,2.5441961227376904e-09
DEK,0.9081532,2.5441961227376904e-09
TOGARAM1,1.2701861,2.5449361816617997e-09
HIVEP1,0.889845,2.588571436228165e-09
LPGAT1,1.2126464,2.6392260996783725e-09
SOD2,1.0603197,2.6724504113078137e-09
GALNT1,1.0495225,2.705293897208613e-09
YBX1,0.739647,2.7491481414967988e-09
RBMS2,1.7924027,2.7532376183214856e-09
GMPS,1.3676044,2.871262372695378e-09
CCT2,0.9348396,2.896137209644933e-09
PCMT1,1.6550759,2.921223804930811e-09
PREX1,0.9412136,3.093697212340329e-09
HECTD4,0.9746399,3.2011443778145223e-09
POLR2H,2.262534,3.2567143808339036e-09
PEPD,1.679688,3.269301946519069e-09
GFI1B,27.00122,3.31815635918348e-09
SCYL2,1.2221559,3.3707128812608167e-09
LSM2,1.3575892,3.371724920444607e-09
HYI,3.4431996,3.4577348650290567e-09
NKD2,6.2138796,3.4834488205136594e-09
CTHRC1,6.02409,3.5522277471793794e-09
CCDC7,1.3923264,3.596706348141123e-09
NF1,1.0181904,3.9828193310549115e-09
NSD2,1.3642005,4.017083180134015e-09
SMARCB1,1.3406827,4.094898543178535e-09
TXN2,1.6512866,4.1939231850073015e-09
CHCHD2,0.64762586,4.224977946128392e-09
RBBP8,2.4140432,4.4302332612834455e-09
NDUFB6,1.3625121,4.447257539585933e-09
LIMS1,0.9438367,4.559953580687717e-09
GID8,1.1191236,4.637096028198145e-09
TXNL1,0.914707,4.7544841631034165e-09
OSBP,0.930268,5.1092152689333614e-09
SLC5A3,2.2410173,5.275240723675213e-09
TSPAN13,6.1682177,5.320326279840901e-09
RPAIN,1.0418179,5.493040249019749e-09
BZW2,1.3668728,5.60034148871724e-09
NDUFS1,1.6105976,5.60034148871724e-09
TMBIM4,0.90079904,5.703016939240355e-09
RAB3D,4.5777087,5.846663708603701e-09
MTF2,0.8705391,5.869001096657553e-09
CHEK1,3.2160532,6.337920492728259e-09
SPATS2,1.8143893,6.459354030577921e-09
DDX52,0.94975525,6.6292815672001916e-09
GLRX,1.2658341,6.803567542372218e-09
PTPN6,1.3416426,6.861380458810622e-09
TRAPPC9,0.8395618,6.9844514309580466e-09
RABL6,1.1438972,7.0028785078152265e-09
MRPL4,1.7343658,7.418314372150925e-09
LRRN1,27.2181,7.586308754043835e-09
PHPT1,1.1568446,8.02367448855201e-09
EIF2AK4,1.5895975,8.072831415990073e-09
CITED2,1.305295,8.094063843471827e-09
C4orf48,1.1920567,8.200526613043473e-09
TRABD,1.1426767,8.279505212353388e-09
PIK3R4,1.4325721,8.301279931745793e-09
EBP,1.5015024,8.420162044450931e-09
SNHG29,0.7274322,8.442305763217702e-09
LRMDA,4.170911,8.454707508738471e-09
SLC40A1,4.064016,8.746267616841639e-09
C9orf85,2.0193791,8.820168936991037e-09
SRGAP3,4.197599,9.29440210887123e-09
SIL1,1.5429358,9.297275218020537e-09
SUMO3,1.3314236,9.310913788244758e-09
NHP2,1.1466968,9.465743204670691e-09
EIF3B,0.9866374,9.53455713862882e-09
LAGE3,1.8496269,9.637200952093499e-09
PPFIA1,1.2176888,9.854042234058808e-09
TRAM1,0.7701131,9.96004258901535e-09
NCL,0.6704212,1.0090413864834073e-08
RCN2,0.88732535,1.011688060349756e-08
MTHFD2L,1.4675945,1.024925940308796e-08
CALM2,0.787012,1.0467450033475667e-08
ITGA1,3.3412175,1.0641019440127566e-08
NT5E,3.0793946,1.0730535502899555e-08
GTF2F2,1.0445334,1.099662245030799e-08
FLNA,0.85854393,1.1000075242435952e-08
RTTN,1.2455437,1.1130907350391994e-08
CTNNBL1,1.5964313,1.1354315271929765e-08
SERBP1,0.7930837,1.1595415286620592e-08
MYDGF,1.0690627,1.170621493391423e-08
EIF1AX,0.83526665,1.1763858695587173e-08
ATG101,2.2677672,1.2054896084470148e-08
NDUFB3,1.6173989,1.2639682361205074e-08
GBF1,0.9346156,1.287778813383518e-08
TUBA1C,1.5363837,1.3000525646232027e-08
PUM2,0.7475934,1.3629949125264906e-08
ZNF593,2.0078127,1.3743930215692175e-08
RPRD1B,0.9640071,1.3827163957162789e-08
MT1F,1.3722876,1.3847372660517552e-08
RFC3,2.3053482,1.39791256457144e-08
RBM17,0.8797928,1.40155888895034e-08
OIP5-AS1,1.3182225,1.4651839637352837e-08
SNRPN,0.94740385,1.5115498469455315e-08
ARHGAP12,1.5371473,1.5451770923635058e-08
ALG2,2.534247,1.5651871893959276e-08
LAIR1,2.3104293,1.5908824020640192e-08
GAMT,2.2267947,1.5950222527764864e-08
FLI1,0.9348303,1.6416414051375605e-08
IFT25,1.2350078,1.6515447667426274e-08
SLC44A5,6.946123,1.653955409345741e-08
LZTFL1,2.245532,1.749371025660253e-08
PRKRIP1,0.9831187,1.8256769097549557e-08
ADH5,1.3850784,1.8387492431872628e-08
BRD7,0.81996775,1.8498116434406093e-08
KANSL2,0.93673754,1.873659462003016e-08
MAP4K4,0.8329917,1.8919638204591005e-08
SASH3,1.9167633,1.8919638204591005e-08
SEC24D,0.9922613,1.896872629039677e-08
MT-ND4L,0.6867192,1.963163048635474e-08
PCBD2,1.7206343,1.9884354187248424e-08
C15orf61,1.3347162,2.018593916702159e-08
RAN,0.88288724,2.0284152373112974e-08
CCDC144BP,2.3220196,2.132696709926395e-08
TMEM64,2.0309517,2.1357981887313327e-08
CCDC171,3.0704052,2.2159200828165647e-08
UBR5,0.7914833,2.2191417562587502e-08
LSG1,1.3935694,2.219859317942503e-08
ALCAM,1.6629349,2.228118874204383e-08
KNL1,2.971615,2.2592627485971045e-08
SLC25A17,2.9928195,2.3142254138060833e-08
BLOC1S6,0.93544835,2.333338724212958e-08
EBPL,1.2700944,2.3792968518807402e-08
SPON2,1.1773041,2.3989345010374107e-08
LIMA1,2.3498595,2.4378930275140627e-08
CCDC57,0.94661695,2.5576712825855273e-08
CDK9,1.8635786,2.558503788847106e-08
FAIM,2.9261475,2.5622207803782174e-08
MTUS1,6.1585045,2.5891522648935295e-08
TCF3,1.4960827,2.6163600083258703e-08
EIF2AK1,1.1462141,2.679765022580329e-08
AK3,1.2406809,2.689698197479912e-08
RERE,0.8847433,2.6966355818648607e-08
HIVEP3,0.95579123,2.7464630109142454e-08
MAPK6,0.8623986,2.765945851686669e-08
ATAD2B,0.8095786,2.773077876827585e-08
RBM14,1.1991726,2.8274535364649385e-08
BAZ1B,1.0258127,2.9219391669306817e-08
MKLN1,0.7349221,2.992542658936157e-08
MPC1,1.3334683,3.0340576189917046e-08
SELENOS,1.0021739,3.0384587609196413e-08
TRIM28,1.5474705,3.0712739656868774e-08
LRRC8B,1.1616027,3.0712739656868774e-08
ILF2,0.8736852,3.086083993819541e-08
LGALS3BP,3.3023286,3.1009648551391117e-08
EID1,0.8100295,3.1299018710189726e-08
HIGD1A,2.475485,3.137957939034929e-08
NOP56,1.303937,3.1636904914095586e-08
UBA6,0.89410716,3.168286616679208e-08
CAMTA1,0.80751747,3.205002351092196e-08
INTS6L,1.2769263,3.217922912987659e-08
SH3GL1,1.3397145,3.217922912987659e-08
ATP5ME,0.8365041,3.266138935591341e-08
NFATC3,0.97375613,3.363566159801794e-08
NDUFAB1,1.083733,3.6081881431514096e-08
BRIP1,2.9593983,3.6714864490350766e-08
TRRAP,1.0021179,3.735869280389976e-08
DDB1,0.8748406,3.778979920929476e-08
CSNK1E,0.9955761,3.848192435291866e-08
RFX7,0.95979714,3.923000266214436e-08
ZNF195,1.7051554,4.003672010681182e-08
NCAPG2,3.8175979,4.2117731429919617e-08
SLC38A4-AS1,2.5124278,4.217866884608317e-08
PIM1,1.3177558,4.401003709041948e-08
GCLC,1.8629552,4.422051617007519e-08
MCM6,1.727601,4.4678971674653557e-08
SEH1L,1.4676193,4.469398826744106e-08
RHOC,1.2073582,4.480826154069768e-08
SLX9,2.5672858,4.482336919049126e-08
MLXIP,1.034534,4.604682011926252e-08
MGMT,1.44174,4.731868955368166e-08
PIGX,1.6315838,4.731868955368166e-08
GORASP2,0.83650035,4.759731191814071e-08
IQGAP2,0.7129508,4.873240335813018e-08
TTC28,2.6729472,4.9416668256379845e-08
HMGXB3,1.2676386,5.260508883707538e-08
FBXO34,0.83337367,5.326540995688506e-08
PGD,2.1710281,5.477272374324837e-08
NDUFA6,0.9509423,5.49307481851523e-08
USP44,4.9339395,5.49307481851523e-08
SUCLA2,1.0473412,5.513134922946723e-08
CCT7,1.241302,5.5271748945900253e-08
ABCA13,6.138924,5.578003004610591e-08
ABL1,0.9857753,5.6416997381164804e-08
TXLNGY,0.9625971,5.801094550599355e-08
SOCS6,5.135825,5.835082514659015e-08
MGST2,2.8144052,5.8563671726533615e-08
MCM3,3.2178202,6.115022966431359e-08
ABHD3,1.1837815,6.345021576494789e-08
GNL1,0.9017457,6.345021576494789e-08
ATXN3,1.1977417,6.516548238987176e-08
ATP5MC1,1.0419048,6.554610415756334e-08
PITPNM2,1.901072,6.776044931687876e-08
QSER1,2.2694983,6.83052996982408e-08
PLEKHB2,0.8192161,6.930830932280533e-08
ATG4B,1.4352453,7.034959888109635e-08
TSNAX,1.7224352,7.037360274991728e-08
SIMC1,1.3959277,7.227050698149591e-08
LMAN2,1.1029198,7.397415331704271e-08
PRKAR1A,0.9642095,7.67155382177878e-08
MRPL52,0.96693444,7.792343022120325e-08
PHACTR3,27.418743,7.940923892605569e-08
DSG2,6.4752812,8.109919796158525e-08
PXYLP1,2.237977,8.12153152095071e-08
MCM4,3.086204,8.150911827322557e-08
PRDX5,0.8398765,8.153697106233609e-08
PSMB3,0.8436454,8.427447675195725e-08
USF2,0.92618895,8.662871237726301e-08
HNRNPA0,0.7498872,8.675262974631856e-08
LRRC8A,1.6803921,8.763606689921384e-08
VRK1,1.313649,8.795254891734216e-08
ACTR5,2.4756203,8.827017712642938e-08
TRIM25,2.2580442,8.858895561641057e-08
TVP23C,1.1360172,9.007612082877821e-08
HMGXB4,1.0376635,9.010706605349936e-08
PRKAR1B,1.9049578,9.013806874302815e-08
GNB5,0.814627,9.386616749339136e-08
ZZEF1,0.8629532,9.502606518800749e-08
XPO7,0.90771866,9.919910855948626e-08
LARP1B,1.8683451,9.923321651158718e-08
TMEM104,3.8264182,9.994929245272372e-08
SVBP,1.3384656,1.0395820960186522e-07
IRF2BP2,0.7802639,1.0546711017776603e-07
ING2,2.4336762,1.0874650877448998e-07
CCT6A,1.0002992,1.128536719844354e-07
RREB1,0.9343823,1.1399462036375723e-07
FGD4,5.608888,1.1415696289050837e-07
CPXM1,26.848707,1.1580948271210733e-07
CDK2AP2,1.7133869,1.2095489443713123e-07
TM9SF2,0.80244356,1.2523906843019293e-07
NCBP2,1.3565344,1.3702180525707138e-07
KDM4B,1.0425292,1.3736322762076746e-07
HTATSF1,1.2098566,1.397903195578987e-07
UQCRH,0.74145997,1.431773537110287e-07
TMEM230,1.0540876,1.4523637551393044e-07
MIDEAS,1.0201926,1.5878554466581085e-07
CASTOR3P,1.5523648,1.5952013652697658e-07
NUDC,0.9345317,1.6180689018334127e-07
HSPA5,0.78435135,1.622081565515893e-07
MFSD10,1.1167418,1.6909763352311631e-07
RPRD1A,1.440966,1.6909763352311631e-07
CD63,0.8272274,1.7690366610262806e-07
NCOR2,0.9719479,1.7828868025396421e-07
RHOBTB3,4.369079,1.8064373404815104e-07
RAI1,1.7593839,1.8361446426380958e-07
ATP5MF,0.85063946,1.84068373081541e-07
CEP104,1.6312104,1.8669609133738286e-07
MFSD14B,1.0299295,1.8895786266623431e-07
FNTB,2.7112246,1.9226552740194327e-07
MEF2C,4.1153603,1.9335592655578284e-07
DMD,3.2861187,2.024603863724083e-07
KMT2C,0.59769666,2.038230221093703e-07
PSMD9,0.93603694,2.11226866795769e-07
ATAD5,1.7867124,2.128722974804641e-07
ABI2,1.8169371,2.1407607638619578e-07
DNAAF9,1.2945476,2.1460335181015131e-07
ATP1B1,3.3357008,2.1558826701159792e-07
SPPL2B,1.9035368,2.1634836267318435e-07
RBX1,0.7614061,2.2269831260789513e-07
TCEA1,0.7248846,2.3289287768651215e-07
ATP2B4,0.90128833,2.329722661240063e-07
ASXL1,0.70712304,2.3760745409262744e-07
NCAPD3,1.9117918,2.3819126286647772e-07
ZFY,1.0786643,2.429274175989762e-07
