,avg_log2FC,p_val_adj
HSPB6,19.19237,1.0
AKR1E2,19.150421,1.0
SNRPF-DT,19.343807,1.0
NOXO1,19.809862,1.0
DISC1-IT1,19.100601,1.0
IBA57-DT,19.107794,1.0
MIXL1,19.2341,1.0
GAS2L3,20.238281,1.0
LINC02313,19.289284,1.0
CCDC144NL-AS1,19.11556,1.0
SOX10,20.192297,1.0
CSMD2,19.748783,1.0
ACOT1,19.340652,1.0
BTC,19.450321,1.0
HOXA-AS3,19.634201,1.0
BRWD1-AS1,19.083685,1.0
PRH2,19.315556,1.0
LINC02966,19.19999,1.0
STEAP3,20.232977,1.0
NTSR1,19.437801,1.0
CD8B2,19.724087,1.0
GRHL3,19.17455,1.0
LINC01798,19.44625,1.0
TAS1R1,19.238455,1.0
HCRT,19.228155,1.0
F13A1,19.688921,1.0
LINC01600,19.92498,1.0
FBXO47,19.28556,1.0
FAM88E,19.462519,1.0
IL36A,19.147108,1.0
STARD6,19.969858,1.0
AIRN,19.332764,1.0
CD163,19.940353,1.0
KCNH7,19.421947,1.0
MRAP-AS1,19.379837,1.0
BACH1-IT1,19.132563,1.0
ACOT6,19.576323,1.0
EPO,19.479881,1.0
PCAT7,19.327118,1.0
TRPC5OS,19.76809,1.0
PCDH1,19.707668,1.0
C17orf78,19.596546,1.0
PCDHGB3,19.038406,1.0
PCDHGA9,19.476109,1.0
LINC01594,19.542122,1.0
RERG,19.139622,1.0
ART4,20.057009,1.0
RADIL,19.500284,1.0
STMN4,19.572557,1.0
IL17B,19.485464,1.0
B3GNT3,19.417269,1.0
TEX48,19.345304,1.0
CCNI2,19.237547,1.0
LINC02201,19.101444,1.0
PBX3-DT,19.408342,1.0
MCEMP1,19.187313,1.0
SLC5A1,19.840227,1.0
GLYAT,19.353441,1.0
PSORS1C1,19.23095,1.0
LRP2,19.174854,1.0
CLEC6A,19.604015,1.0
LINC01931,19.22507,1.0
A2ML1,19.361174,1.0
MFAP5,19.586384,1.0
BICDL2,19.548204,1.0
LINC02885,19.719383,1.0
ZNF205,19.0899,1.0
OR9H1P,19.385397,1.0
SP9,19.329752,1.0
SOWAHD,19.195343,1.0
SCG5-AS1,19.58135,1.0
CALB1,19.843884,1.0
SPIB,19.62814,1.0
OR10Z1,19.379671,1.0
MIR548A1HG,19.568203,1.0
LINC01231,19.971952,1.0
EREG,19.350157,1.0
GRIN2D,19.2226,1.0
USP2,19.533833,1.0
ACTA2-AS1,20.164457,1.0
SLC10A4,19.557415,1.0
TSKS,19.788677,1.0
PRR36,19.276302,1.0
DMRTA2,19.431276,1.0
TAL1,20.108145,1.0
SZT2-AS1,19.692707,1.0
FXYD6-AS1,19.722107,1.0
TMPRSS13,19.014818,1.0
CYP2C18,19.328821,1.0
LSAMP-AS1,19.286783,1.0
PRR33,19.135563,1.0
LINC01219,19.461613,1.0
LINC02877,19.194096,1.0
KCNAB1,20.183659,1.0
LMO7DN,19.529825,1.0
OTC,18.99801,1.0
RASL12,19.933874,1.0
WDFY3-AS1,19.58509,1.0
LINC01413,20.047832,1.0
ZMYND15,19.666836,1.0
DYDC1,19.241348,1.0
LINC00858,19.305256,1.0
GABRR1,19.607645,1.0
SNAP91,19.600903,1.0
NMNAT2,19.38365,1.0
RGSL1,19.192678,1.0
SHCBP1L,19.70889,1.0
MAOA,19.451529,1.0
ALOX15,19.63348,1.0
SEPTIN14,19.585457,1.0
LMLN-AS1,19.786047,1.0
QRFPR,19.36216,1.0
JMJD1C-AS1,19.281261,1.0
EXOC3L2,19.937256,1.0
MYPN,20.211985,1.0
DPP9-AS1,19.419315,1.0
SNCA-AS1,19.014523,1.0
NRAD1,20.063446,1.0
CENPN-AS1,19.431686,1.0
OR52P1,19.512922,1.0
BCO1,19.149757,1.0
CLSTN2,19.540081,1.0
DNAAF1,19.3902,1.0
ACP3,19.439354,1.0
SPATA41,19.406643,1.0
LINC02251,19.062609,1.0
SYNM-AS2,19.517536,1.0
ZNF132-DT,20.092733,1.0
SUCLA2-AS1,19.424746,1.0
LINC00850,18.966015,1.0
SPDYE2B,19.254917,1.0
AANAT,19.055431,1.0
ZNF346-IT1,19.874634,1.0
C1QTNF2,19.633324,1.0
LINC01976,19.97354,1.0
NPIPA7,19.644466,1.0
MAGEA3-DT,19.25146,1.0
LINC02080,20.02593,1.0
NR2E3,19.19765,1.0
MMEL1,19.332615,1.0
IGHV1-3,19.330055,1.0
IGHV3-30,19.249119,1.0
IGHV7-27,19.558844,1.0
FOCAD-AS1,19.057034,1.0
MBD3L1,19.733107,1.0
LINC00632,19.132181,1.0
UBE2NL,19.430473,1.0
FAM41C,19.342896,1.0
IGHVII-44-2,19.114094,1.0
SERPINF2,19.830868,1.0
SH3PXD2A-AS1,19.288528,1.0
ADRA2C,19.561089,1.0
HTT-AS,19.172386,1.0
CFAP99,19.312902,1.0
TCERG1L,19.573298,1.0
LINC02015,19.633219,1.0
KCNMB2,20.1581,1.0
TTC14-DT,20.059147,1.0
ENTPD4-DT,19.629864,1.0
LINC00457,19.386597,1.0
PLPPR1,19.499361,1.0
CNNM3-DT,19.276396,1.0
LOXHD1,19.006588,1.0
IGKV2-24,19.315083,1.0
ST3GAL5-AS1,19.865608,1.0
LY6G6D,20.350555,1.0
SPATC1,19.66876,1.0
GPX2,19.664597,1.0
GPER1,19.31369,1.0
NLRP7,19.253624,1.0
LMF1-AS1,19.614227,1.0
C12orf75-AS1,19.119003,1.0
YAE1-DT,19.637047,1.0
KCNK4,19.8855,1.0
RHOA-IT1,20.256134,1.0
CDH8,19.897686,1.0
ANKH-DT,19.761517,1.0
FRMD4A-AS1,19.65371,1.0
LINC03067,19.78334,1.0
PIWIL1,19.265944,1.0
PGC,19.218763,1.0
LINC01608,19.610607,1.0
CEP72-DT,19.39114,1.0
AXL,19.604168,1.0
LINC02741,19.32987,1.0
ALKBH3-AS1,19.588446,1.0
CHGB,19.375128,1.0
CHRM4,19.584175,1.0
CLEC18B,19.716482,1.0
SPDYE4,19.714428,1.0
GLYATL1B,19.51716,1.0
IL17RB,20.11241,1.0
PTGDR2,19.380703,1.0
SLC22A24,20.168789,1.0
RCOR2,19.623377,1.0
MST1R,19.133364,1.0
PVALEF,19.83226,1.0
LINC02932,20.112494,1.0
TRBV13,19.676687,1.0
CITED1,19.592583,1.0
PROSER2,19.369596,1.0
LINC02223,19.220837,1.0
SEL1L2,19.47371,1.0
ZNF341-AS1,19.848373,1.0
SYT12,19.39773,1.0
PWRN4,19.596466,1.0
TMEM253,19.281136,1.0
SPIN4-AS1,19.381176,1.0
SLC7A7,19.577883,1.0
CPLANE1-AS1,19.192854,1.0
SMARCA5-AS1,19.40939,1.0
ALOXE3,19.751268,1.0
LINC02511,19.292767,1.0
CYMP-AS1,19.490816,1.0
NALCN,19.764084,1.0
GLOD5,19.16836,1.0
SECTM1,19.206577,1.0
TEX19,19.184292,1.0
ANXA10,19.558212,1.0
G0S2,19.464516,1.0
CLCN1,19.896793,1.0
LINC00382,19.62602,1.0
GCNT3,19.200068,1.0
ADORA3,19.156313,1.0
LINC01397,19.199953,1.0
HJV,19.148214,1.0
GAS5-AS1,19.270597,1.0
C1orf105,20.068903,1.0
ANKRD45,19.781755,1.0
PKHD1L1,19.610794,1.0
LINC02942,19.142466,1.0
LINC02253,19.64694,1.0
ATXN2-AS,19.79082,1.0
NPC1L1,19.454584,1.0
CAMK2B,20.041521,1.0
MAJIN,19.566198,1.0
TARID,19.80633,1.0
EP300-AS1,19.42805,1.0
LINC02775,19.107857,1.0
UCP1,19.813335,1.0
SPATA45,19.767412,1.0
TTLL1-AS1,19.530241,1.0
ADGRF4,19.0341,1.0
CFHR1,19.270317,1.0
F13B,19.777721,1.0
TMEM233,19.505684,1.0
LINC00469,19.166739,1.0
BDNF,19.697533,1.0
FAM25EP,19.201551,1.0
TMEM184C-DT,19.455942,1.0
ZC3H11B,18.986996,1.0
EFCAB10,-0.6768741,1.0
RADX,-0.97840106,1.0
KIAA1549,0.118633784,1.0
LINC00276,0.010291161,1.0
CNEP1R1,-0.7570843,1.0
LINC00663,-0.09578273,1.0
CDR2-DT,-0.078285076,1.0
SPATA6L,-0.5230101,1.0
IGHMBP2,-0.50040466,1.0
SORCS2,-0.47800156,1.0
C1QTNF12,0.5422693,1.0
SCN11A,-0.19676314,1.0
TSC22D4,-0.5840396,1.0
NCF2,0.14015529,1.0
DPY19L3-DT,-0.1969793,1.0
TTC3-AS1,-0.18196164,1.0
ZNF497-AS1,-0.22465411,1.0
TMCO1-AS1,-0.6893726,1.0
DNM1P35,-0.6258287,1.0
MADD,-0.58828187,1.0
AGBL1,-0.43027547,1.0
SPSB2,-0.7838609,1.0
UBTD1,-0.61586165,1.0
MIR3142HG,-0.8292454,1.0
NAGA,-0.45945212,1.0
REPS2,-0.39731023,1.0
PLPP2,-0.61281335,1.0
ADD3-AS1,-0.70896107,1.0
CNTD1,-0.49485236,1.0
CTF1,-0.56875944,1.0
LINC01451,-0.8164429,1.0
PODNL1,-0.68236804,1.0
TRBV14,-0.80446213,1.0
PARD6G,-0.90222436,1.0
LINC00407,0.67327976,1.0
CCDC170,0.82598495,1.0
LINC02377,0.51313144,1.0
TTC21B-AS1,0.36605182,1.0
PIEZO2,0.44783407,1.0
LINC01220,0.29924044,1.0
ZNF84-DT,0.39435616,1.0
CPB2,-0.09149365,1.0
GRTP1,0.07696831,1.0
SMIM41,0.1173276,1.0
MDC1-AS1,0.5190854,1.0
STAG1-DT,-0.11794722,1.0
RIMKLA,0.11823505,1.0
CHMP1A,-0.5508808,1.0
DENND5B-AS1,0.23205315,1.0
LINC01983,0.08421687,1.0
CARMIL3,0.29791167,1.0
PTPRG-AS1,-0.0785875,1.0
ALOX12,-0.39986858,1.0
LIMCH1,-0.24872535,1.0
MPV17L,-0.09819329,1.0
SPOCK3,-0.30471143,1.0
GYS2,0.07300717,1.0
ACTN1-DT,-0.17529114,1.0
ADGRB1,-0.23114035,1.0
FAM9B,-0.3838998,1.0
SYVN1,-0.7439631,1.0
SLC16A12,-0.7486338,1.0
CARD9,-0.61993784,1.0
RND1,-0.3745593,1.0
EPGN,-0.36291507,1.0
C16orf96,-0.57228094,1.0
TMPPE,-0.1457597,1.0
LRIT3,-0.3440482,1.0
RNF208,-0.8878512,1.0
N6AMT1,-0.49271333,1.0
RERGL,19.178524,1.0
RHPN2,19.563242,1.0
GABRB1,19.100538,1.0
ERVMER34-1,19.22679,1.0
ADAM7,18.848995,1.0
CRYAA,19.119389,1.0
PAUPAR,18.73438,1.0
SYNM,18.842642,1.0
OR10G3,19.099829,1.0
MEF2C-AS2,18.94649,1.0
ADAMTS18,18.943243,1.0
C1QTNF9,18.87154,1.0
ANO3-AS1,18.772285,1.0
PCDHB12,19.274767,1.0
ABCC8,18.800293,1.0
PCBP3-AS1,19.197863,1.0
SLC7A13,18.98428,1.0
FAM86B2,19.227144,1.0
KCTD8,19.696457,1.0
ZAR1L,19.172304,1.0
DNMBP-AS1,19.158356,1.0
SYCE3,19.176088,1.0
KASH5,18.737629,1.0
LINC01789,18.861599,1.0
SEPTIN10,18.869915,1.0
BRINP3,19.03842,1.0
PDE9A-AS1,19.06227,1.0
DGKB,19.651684,1.0
SYP-AS1,18.803282,1.0
SLC46A2,19.226738,1.0
LINC01630,18.874851,1.0
CXCL2,18.942924,1.0
FER1L6,19.132038,1.0
PLGLB2,19.135756,1.0
SLC39A5,18.622839,1.0
PDILT,18.615637,1.0
SCIN,19.75685,1.0
NPIPA2,18.542933,1.0
LINC01291,18.833351,1.0
DLK2,18.973814,1.0
KLC4-AS1,19.386015,1.0
IGSF9,18.758795,1.0
MMD2,18.677916,1.0
DEFA6,18.607231,1.0
PCDHGA2,19.22381,1.0
LINC01479,19.098799,1.0
ADCY8,18.44018,1.0
NT5C1B,18.979073,1.0
LINC02607,19.344488,1.0
SELE,18.7453,1.0
LINC01787,18.937439,1.0
CNGB1,18.697374,1.0
SH3TC2-DT,19.2937,1.0
ABLIM3,18.854925,1.0
GAS6-DT,19.355206,1.0
SPX,18.99269,1.0
RBMS3-AS3,18.709295,1.0
LINC01791,19.591179,1.0
PTP4A1,18.964056,1.0
LAMA4-AS1,19.90459,1.0
LINC02777,19.88422,1.0
RASGRP4,19.050343,1.0
FBLN1,18.869032,1.0
MYB-AS1,19.005266,1.0
COX4I2,19.025297,1.0
MAPK6-DT,18.64842,1.0
ADORA1,19.230183,1.0
CT69,18.585945,1.0
LINC03002,18.926311,1.0
BET1-AS1,19.408865,1.0
TRBV8-2,19.394068,1.0
ZNF300P1,19.715075,1.0
GTSE1-DT,18.740679,1.0
LASTR,18.926453,1.0
LINC01720,19.253603,1.0
INAVA,19.378164,1.0
OXCT1-AS1,18.863676,1.0
LINC01788,18.747387,1.0
DYNLT5,19.243006,1.0
NFIA-AS2,19.104368,1.0
LINC02351,18.999304,1.0
XIST,19.048677,1.0
STXBP6,19.862217,1.0
FAM166A,19.461193,1.0
TNNT1,18.715483,1.0
FIBCD1,18.58745,1.0
DNAAF3-AS1,19.094614,1.0
HTR3B,18.574888,1.0
NIPAL4-DT,18.726416,1.0
PDE6H,19.001343,1.0
GSG1,19.122963,1.0
LIN28B-AS1,19.0415,1.0
SIM1,19.475471,1.0
DHRS2,18.644627,1.0
ZNRF3-IT1,19.189993,1.0
HDC,18.76293,1.0
CARMN,18.534561,1.0
NDST1-AS1,18.560997,1.0
FKBP1B,19.040493,1.0
LINC01704,18.810743,1.0
GRM7-AS1,18.847122,1.0
CHRNB3,19.46264,1.0
POU4F3,19.277212,1.0
CTNS-AS1,19.248877,1.0
RNASE3,19.717249,1.0
SCG3,19.326717,1.0
RNASE2,20.631351,1.0
DIRAS1,19.036057,1.0
KLHL33,18.898672,1.0
BVES-AS1,19.208748,1.0
TMPRSS11B,18.717987,1.0
INSRR,19.038261,1.0
LINC02772,19.717472,1.0
FAM86B1,18.870602,1.0
LINC00208,18.712988,1.0
TAS2R13,19.219975,1.0
CLEC7A,19.411335,1.0
LINC01150,19.457998,1.0
LINC02749,19.39685,1.0
ANG,18.731266,1.0
LINC02428,18.972256,1.0
GATA2,19.46919,1.0
LINC01637,19.022947,1.0
FAM163B,19.224657,1.0
FREM2,19.023645,1.0
LRRC31,19.14241,1.0
NPIPA8,19.577625,1.0
LINC01331,18.69747,1.0
TMEM212-AS1,19.007875,1.0
FBN2,18.823202,1.0
ANKRD34C-AS1,18.928255,1.0
FAM9C,19.137674,1.0
IGDCC3,19.10432,1.0
ZNF630-AS1,19.038143,1.0
C5orf64,18.661802,1.0
GPC5-AS1,19.278006,1.0
RBPMS2,19.215534,1.0
MEGF10,19.1724,1.0
GGTA1,18.921257,1.0
ADAMTSL4-AS1,19.460632,1.0
MTUS2-AS1,18.964188,1.0
MMP2,18.894102,1.0
KY,19.5343,1.0
PCSK1,19.032007,1.0
GAS2L2,19.003162,1.0
TRERNA1,18.880005,1.0
CEACAM16-AS1,18.787527,1.0
ACTG2,19.210218,1.0
VSTM2B,19.355223,1.0
RIMBP3C,18.535395,1.0
FCGR1BP,19.087654,1.0
QPCT,18.895582,1.0
HOXC9,18.943975,1.0
HOXC-AS2,18.873686,1.0
XDH,18.944044,1.0
OLFM4,18.835182,1.0
NPY,19.476368,1.0
IL6,18.787985,1.0
DIAPH3-AS2,19.45795,1.0
ANK2-AS1,19.476233,1.0
GRAMD2A,18.962759,1.0
CNMD,19.628567,1.0
FAM242C,19.571915,1.0
MGARP,19.042645,1.0
LINC00500,18.875204,1.0
SHOX,19.619589,1.0
LINC02938,19.468697,1.0
SEC62-AS1,19.254942,1.0
CHKA-DT,18.523975,1.0
NPFFR1,19.094246,1.0
LINC00498,18.539845,1.0
PTPRS-AS1,18.72134,1.0
DACT3-AS1,19.026001,1.0
ADH6,19.396791,1.0
GYG2,18.951303,1.0
EMCN,18.550701,1.0
VIPR1-AS1,18.92076,1.0
WASHC5-AS1,19.204222,1.0
COL6A6,18.887835,1.0
ZNF503-AS1,19.783327,1.0
COL6A5,19.935059,1.0
AGBL5-AS1,18.99664,1.0
BBOX1-AS1,19.213165,1.0
CLDN9,19.522087,1.0
BEAN1-AS1,19.074772,1.0
ALOX15B,19.099483,1.0
LRAT,19.001215,1.0
NOL4L-DT,18.988926,1.0
LINC02561,19.09468,1.0
COMP,18.895012,1.0
TTLL9,19.266487,1.0
NDUFV1-DT,19.014553,1.0
EGFR,19.452608,1.0
LINC01535,18.859478,1.0
NAALADL2-AS3,18.996307,1.0
GFRAL,19.60711,1.0
JPH2,19.500587,1.0
ASIC4,19.153545,1.0
SERPINC1,19.264374,1.0
TBX6,18.90375,1.0
RLBP1,18.989546,1.0
KCNE4,18.88423,1.0
PANX2,19.315008,1.0
ATP11AUN,18.685316,1.0
PRAME,19.021948,1.0
MIR302CHG,19.040352,1.0
GRTP1-AS1,19.334583,1.0
UTS2R,18.980324,1.0
PCDHGA7,19.20211,1.0
SEMA3D,19.031902,1.0
LINC02945,20.002768,1.0
SV2B,19.22268,1.0
GPR52,19.486174,1.0
SMANTIS,18.758501,1.0
MEIS3,18.592964,1.0
ATP2C2,19.541468,1.0
MRAS,19.069948,1.0
LINC00964,19.219397,1.0
RUNX1T1,19.259571,1.0
AK4P3,19.036465,1.0
HOXB-AS3,18.944965,1.0
LINC02679,19.209827,1.0
SEC14L3,18.733917,1.0
LINC00470,19.057827,1.0
TMEM132E,18.660841,1.0
GSTT2,18.999985,1.0
GSTT2B,18.839912,1.0
IQCM,18.861475,1.0
GHET1,18.923271,1.0
AMPD1,18.579226,1.0
LINC03053,19.108429,1.0
HS6ST3,19.149567,1.0
ADAD1,19.352352,1.0
SOX21-AS1,19.269213,1.0
TNFSF15,19.284527,1.0
SYTL5,19.603664,1.0
CPHXL2,18.947,1.0
ITGB5-AS1,18.993248,1.0
ATP1B2,19.731743,1.0
CA12,19.422422,1.0
LINC02568,18.79366,1.0
LTF,18.438065,1.0
PRSS48,19.599142,1.0
BBS12,19.776413,1.0
GPR176-DT,18.638235,1.0
NEK2-DT,18.766468,1.0
TRPV4,18.82902,1.0
TRBV23OR9-2,19.203995,1.0
KCNH5,19.314013,1.0
RHOV,18.710028,1.0
DOCK8-AS1,19.209732,1.0
DMRT1,19.14563,1.0
UBE2E3-DT,19.169619,1.0
MARCHF10-DT,19.147999,1.0
PHF21B,19.888151,1.0
SOD2-OT1,19.142532,1.0
LINC01516,19.014982,1.0
LETR1,19.595448,1.0
ERVV-2,18.835537,1.0
TMEM144,19.23634,1.0
HAND2-AS1,19.644672,1.0
FPR1,19.009832,1.0
LINC02054,19.622215,1.0
APLN,19.190897,1.0
HCRTR1,18.842138,1.0
LINC01744,19.391384,1.0
NOL4,18.867151,1.0
CCDC178,18.91541,1.0
IGHV4-28,19.097878,1.0
H3C7,19.502857,1.0
C2orf80,18.743544,1.0
CMKLR2-AS,19.8487,1.0
RXFP1,19.169193,1.0
LINC02642,18.749043,1.0
POU5F1,18.796003,1.0
LINC00838,18.857317,1.0
OR2M3,19.212706,1.0
ALDH1A1,20.0518,1.0
OXCT2,18.807344,1.0
OR2L13,18.792017,1.0
CCDC148-AS1,19.07901,1.0
OR2T8,18.811995,1.0
TMPRSS15,19.804428,1.0
DBNDD1,19.227398,1.0
LINC02635,18.767834,1.0
CLEC4C,19.006083,1.0
SCUBE1-AS1,19.432098,1.0
LINC03069,18.829365,1.0
IGSF11-AS1,19.207869,1.0
TEKT2,18.741468,1.0
NUTM1,19.658943,1.0
LIN7A,18.802334,1.0
OTOGL,18.713062,1.0
LINC02464,18.991283,1.0
LINC02690,18.957363,1.0
STAB1,19.328962,1.0
LINC01900,19.299673,1.0
LINC02102,20.043127,1.0
LINC02145,19.278109,1.0
LINC01019,19.168106,1.0
ZBTB8B,19.562649,1.0
SILC1,18.724798,1.0
HES2,18.770178,1.0
FHAD1-AS1,19.48562,1.0
ITPKB-IT1,18.76098,1.0
STUB1-DT,19.798471,1.0
COLEC10,18.970037,1.0
LINC01315,19.001984,1.0
EPHA2,18.834576,1.0
TAS1R2,18.472675,1.0
GAD2,18.770185,1.0
LINC02476,19.76721,1.0
GSDMA,18.853392,1.0
HPX,18.921696,1.0
LINC01324,19.191557,1.0
LINC01280,18.53281,1.0
LINC02237,19.34921,1.0
FRG2KP,18.677551,1.0
SLC35F3-AS1,18.873375,1.0
ICMT-DT,18.737545,1.0
SLC6A12,18.65676,1.0
LINC02026,18.893852,1.0
ADAMTS15,18.930988,1.0
NMRAL2P,19.297508,1.0
LINC02043,19.23127,1.0
CPXM2,18.951303,1.0
HCFC1-AS1,18.751644,1.0
LINC01973,19.574898,1.0
LHFPL3-AS2,19.473785,1.0
L1CAM,18.97541,1.0
OR51I2,18.977064,1.0
VWA2,18.598043,1.0
PHACTR3,18.801212,1.0
DLG1-AS1,18.734022,1.0
TRIM63,19.150484,1.0
HCP5B,18.56976,1.0
KIF26A,19.515427,1.0
GABRA3,19.04177,1.0
LINC02489,19.178099,1.0
GFRA4,18.958364,1.0
SPEF1,19.004324,1.0
PPP1R3G,19.206177,1.0
C3orf49,18.69401,1.0
CFAP20DC,18.918085,1.0
SLC9A3,18.587051,1.0
MS4A14,18.827185,1.0
LINC02296,19.065884,1.0
SEPTIN7P11,18.910133,1.0
EPHB2,18.42027,1.0
MDFIC2,19.239176,1.0
OR2B6,19.438036,1.0
C1QA,19.437468,1.0
IGHV4-34,18.921473,1.0
LINC01056,18.632048,1.0
OGFR-AS1,19.073765,1.0
WDTC1-DT,19.668295,1.0
FCN3,19.166897,1.0
LINC02301,18.964602,1.0
IGHV3-41,18.726234,1.0
TRDN,19.293242,1.0
WIPF3,18.93503,1.0
RAB6D,19.079197,1.0
FGF8,19.737282,1.0
RRAGAP1-AS1,19.07459,1.0
SERTAD3-AS1,18.944838,1.0
LINC02099,18.99373,1.0
KCNE1,19.56031,1.0
KCNE2,19.499165,1.0
LINC01214,18.959879,1.0
LINC01926,19.345228,1.0
PNOC,18.933676,1.0
HMBOX1-IT1,19.34174,1.0
PDGFRL,18.69274,1.0
CKMT1B,18.737545,1.0
LINC00589,18.981125,1.0
MTUS1-DT,18.696695,1.0
CCDC96,18.769989,1.0
HSPB8,18.693419,1.0
SCN1A,18.888496,1.0
BAALC-AS2,19.77305,1.0
SEMA4G,19.374552,1.0
TRHDE,19.242136,1.0
B3GNT6,18.91793,1.0
CLEC4OP,18.543139,1.0
LINC02006,19.711304,1.0
PDZK1IP1,18.710855,1.0
LINC01411,18.827562,1.0
LINC02046,19.662683,1.0
FOXE3,19.043913,1.0
KLF17,18.642853,1.0
LINC02222,19.277063,1.0
PNMT,19.333357,1.0
TRHR,19.50061,1.0
COL4A6,18.841394,1.0
BRWD1-IT1,18.96751,1.0
HS3ST3A1,19.005478,1.0
EFCAB6-DT,18.606888,1.0
LINC01911,19.671833,1.0
CCDC63,19.08603,1.0
GRB7,18.729784,1.0
LEMD1,18.845764,1.0
PRR15L,18.535292,1.0
SLX1A,18.737616,1.0
FLJ40288,18.649172,1.0
FYB2,19.135403,1.0
HBQ1,19.289572,1.0
GABRB2,20.042398,1.0
CLIC6,19.604092,1.0
LINC01847,19.72636,1.0
NMRK2,19.022936,1.0
LPO,19.009983,1.0
TMEM74,19.722704,1.0
LINC01947,19.141207,1.0
FIGNL2,19.209442,1.0
OR2G6,18.987293,1.0
GRIP2,19.614023,1.0
ABT1,-0.6597581,1.0
DDR2,-0.5946903,1.0
SPATA20,-0.6003331,1.0
CCDC9,-0.7671811,1.0
GNA13,-0.46045148,1.0
ITGAV,-0.7610183,1.0
ASB6,-0.73656374,1.0
STRADB,-0.2355187,1.0
MYH11,-0.555628,1.0
LLPH-DT,-0.39541873,1.0
TTC7B,-0.35069096,1.0
H2BC18,-0.2778608,1.0
GRM1,0.25993457,1.0
PROS1,0.42548478,1.0
LINC01825,-0.102124184,1.0
CEP83-DT,-0.3738025,1.0
LINC02916,-0.81983244,1.0
DNAJC6,0.089005746,1.0
ROPN1L,-0.5369476,1.0
SPATA21,-0.53507006,1.0
SLFN12,-0.84496903,1.0
PRDM4-AS1,-0.116086185,1.0
GAS6,-0.837312,1.0
BEST4,-0.2611624,1.0
C10orf143,-0.56613755,1.0
FLJ13224,-0.33573154,1.0
PPP1R42,-0.6729969,1.0
TNS3,-1.556382,1.0
CTTN-DT,-0.9751091,1.0
CD101-AS1,-1.0913229,1.0
TACC2,0.849109,1.0
KCNJ10,0.8099166,1.0
MEP1B,0.29496634,1.0
PDGFRA,0.649743,1.0
SLITRK5,0.38827822,1.0
MRC1,0.19696948,1.0
FCGR2A,0.18334551,1.0
SLC30A8,0.53268754,1.0
LINC02585,0.10342907,1.0
BOLL,-0.013825192,1.0
SELP,0.08654898,1.0
FAP,-0.03885283,1.0
FAM72C,-0.006594963,1.0
SYT2,0.11512811,1.0
LINC01624,0.0143500995,1.0
LIF,-0.15820232,1.0
CELSR2,-0.2235503,1.0
KRT72,-0.18341094,1.0
PFKFB1,0.0861819,1.0
CHIT1,-0.15652038,1.0
IGLC3,-0.3834565,1.0
ATP8B5P,-0.2159269,1.0
PTPRT,-0.33340988,1.0
SLC17A1,-0.18787003,1.0
TMEM30B,-0.5855161,1.0
AIM2,0.36233065,1.0
MARCHF10,-0.37853923,1.0
CHTF8,0.077525035,1.0
SSR2,-0.037581332,1.0
HOXA1,-1.0585302,1.0
SLC1A3,-1.1348553,1.0
PROX2,-0.16486807,1.0
MUC12-AS1,-0.65357697,1.0
EIF5-DT,-0.7487665,1.0
RNF182,-1.1259985,1.0
EPHA5,-1.1728497,1.0
C4orf45,-0.088179946,1.0
MDH1B,-0.44689578,1.0
TMEM81,-0.49486497,1.0
EFHB,-0.35011768,1.0
SLIT3,-1.0946441,1.0
SUGP1,-0.6358143,1.0
AMHR2,18.907745,1.0
IRAIN,18.109028,1.0
ATP13A5,18.556025,1.0
MARCHF11-AS1,18.255657,1.0
LINC02730,18.859394,1.0
UTS2B,17.972971,1.0
LINC01666,18.29999,1.0
VCAN-AS1,18.726622,1.0
LINC02060,18.84895,1.0
LINC02712,18.50951,1.0
PPP1R13B-DT,18.519287,1.0
ANKRD34B,18.358835,1.0
GPRIN2,17.959175,1.0
FAM245B,18.944794,1.0
NLRP5,18.290699,1.0
PHKA2-AS1,18.675045,1.0
LINC00687,18.33126,1.0
SLC6A1,18.505909,1.0
LINC01916,18.292263,1.0
CDH22,18.67328,1.0
PROK2,18.517462,1.0
LINC02254,19.1084,1.0
HSPB9,18.201498,1.0
PFN2-AS1,18.01802,1.0
ZBBX,18.511717,1.0
PKDCC,19.47826,1.0
FFAR1,18.262909,1.0
CARS1-AS1,18.504421,1.0
SERPINB2,18.076082,1.0
ARHGAP42-AS1,18.181305,1.0
HFE,18.8428,1.0
LINC02119,18.319292,1.0
PRR34,17.820448,1.0
ESPNL,18.853224,1.0
SMAD1-AS2,17.919462,1.0
HEPHL1,18.447226,1.0
SLC38A8,19.288473,1.0
LINC01271,18.519596,1.0
WNT16,18.019655,1.0
IGHV2-5,17.837667,1.0
CSE1L-DT,18.292614,1.0
JRKL-AS1,17.96905,1.0
PAQR9,19.940481,1.0
MMP20,18.228378,1.0
GPC1-AS1,18.21142,1.0
PELATON,18.348064,1.0
LINC01827,18.03999,1.0
PSPC1-AS2,18.11433,1.0
CPEB1,18.57263,1.0
TMC3,19.150255,1.0
PLCXD3,19.187658,1.0
LINC02022,18.02506,1.0
FGF10-AS1,18.596407,1.0
TCERG1L-AS1,18.457932,1.0
OR10A4,18.77906,1.0
LINC01909,18.18344,1.0
PYDC1,18.298105,1.0
LINC00327,19.223986,1.0
IZUMO3,18.672014,1.0
CASQ1,17.90795,1.0
ZFPM1-AS1,19.215462,1.0
GDPD4,18.8815,1.0
WDR93,19.195065,1.0
TMEM51-AS1,18.96157,1.0
