,avg_log2FC,p_val_adj
KIAA1614,-1.529737,1.0
ATP6V0E2-AS1,-2.1941233,1.0
ACSM6,-1.8054706,1.0
LINC01126,-2.1431239,1.0
ST7-AS2,-2.202181,1.0
EOLA1-DT,-0.9892132,1.0
FAM174A-DT,-0.80411744,1.0
MACIR,-0.5130216,1.0
RGMB,-0.83255196,1.0
CCDC194,-0.8553261,1.0
CLCN2,-1.0415479,1.0
NRXN1,-0.92075735,1.0
GGT1,-1.3062004,1.0
H2BC8,-1.1046314,1.0
TRAJ14,-1.0483245,1.0
EVA1B,-0.94303066,1.0
FADS3,-1.1276777,1.0
ITGA3,-1.3323618,1.0
CD109,-1.5240191,1.0
ZBTB4,-0.5600721,1.0
HSPA1L,-1.4341313,1.0
CHMP3-AS1,-1.3752334,1.0
NEIL2,-1.8062112,1.0
MIF-AS1,-1.4236367,1.0
GRPEL2,-0.7285367,1.0
CD36,0.13528387,1.0
ATP11B-DT,-1.0756261,1.0
IKZF4,-1.3857888,1.0
TMEM44-AS1,-0.765663,1.0
PARD6A,-0.829549,1.0
HARBI1,-0.83051854,1.0
MCU,-0.5896895,1.0
CCDC17,-0.8297569,1.0
ZNF250,-0.6783079,1.0
CFAP97,-0.4174852,1.0
MIDEAS-AS1,-1.0853834,1.0
GCC1,-0.5945231,1.0
MYH11,-1.0208263,1.0
ZNF568,-0.5700252,1.0
CELSR2,-1.1169685,1.0
THAP11,-0.6606896,1.0
GTF2H1,-0.35045466,1.0
LINC01967,-1.0481827,1.0
SCIMP,-1.051503,1.0
MIS18A-AS1,-1.439668,1.0
RNF152,-0.9421729,1.0
LRSAM1,-0.5069085,1.0
RBM38-AS1,-0.5976794,1.0
DKK2,-1.146182,1.0
IFTAP,-0.944598,1.0
MET,-1.478335,1.0
LINC00880,-1.0782187,1.0
PODNL1,-1.3271426,1.0
SLC35F4,-1.5714206,1.0
PLEKHH3,-1.5802445,1.0
ST8SIA2,-1.384353,1.0
RIN1,-1.4139959,1.0
HBZ,-1.274015,1.0
ABO,-1.6886792,1.0
MSMB,-1.5180886,1.0
SLC9A9-AS1,-1.5255462,1.0
KLHL1,-1.7010556,1.0
SHROOM2,-2.1129243,1.0
GALNT17,-1.7885991,1.0
ERC2,-2.1223526,1.0
LSMEM2,-1.7297463,1.0
VAV3-AS1,-1.6454467,1.0
GLS2,-1.6743767,1.0
CACNG3,-2.175791,1.0
REPS2,-2.0767095,1.0
SCNN1A,-1.7299165,1.0
HIF1A-AS1,-1.5990213,1.0
SCIN,-1.7287052,1.0
TENM4,-1.7367743,1.0
MAP4K1-AS1,-1.3190706,1.0
LINC02506,-1.4340966,1.0
PDZD9,-1.3142899,1.0
ODAPH,-2.462645,1.0
SLC16A8,-2.0639212,1.0
LINC03002,-2.2176979,1.0
WNT2B,-2.5462315,1.0
ATP10B,-2.6433995,1.0
MAPRE3,-2.452722,1.0
RANBP17,-2.5168245,1.0
LINC03062,-2.1575816,1.0
PERP,-3.0160263,1.0
STK32B,-2.042251,1.0
PTTG2,-2.6360123,1.0
SLC6A4,-1.899996,1.0
GBP7,-2.754925,1.0
DOCK6,-2.947708,1.0
POLH-AS1,-2.5181956,1.0
CSRNP3,-2.1256955,1.0
PHLDA1-DT,-2.424725,1.0
USH2A,-2.2524216,1.0
IDH3B-DT,-2.138752,1.0
TAT-AS1,-2.0895634,1.0
SERPINH1,-2.418873,1.0
RUNDC3A-AS1,-2.5591497,1.0
UGGT2,-2.1573174,1.0
SMIM9,-2.2555478,1.0
LINC01679,-2.1478825,1.0
IER3-AS1,-2.5281608,1.0
B3GNT9,-1.9135419,1.0
IL18,-2.4900837,1.0
SLC7A8,-1.9483862,1.0
MUC16,-3.0761085,1.0
SPOCK3,-2.1353655,1.0
CD2BP2-DT,-2.1842964,1.0
LINC02233,-2.3653016,1.0
ACTN1-DT,-2.8863456,1.0
TTLL1-AS1,-2.4904191,1.0
BMPR1B,-2.132945,1.0
C4orf51,-2.189028,1.0
TJP1,-1.9956957,1.0
SEC16B,-2.335575,1.0
TSSK3,-2.2224863,1.0
GRIA3,-1.7984749,1.0
MYO1A,-2.4288554,1.0
CRYM,-2.4029224,1.0
SULT2B1,-2.4461474,1.0
TMEM121,-2.4200153,1.0
IGFALS,-2.3200443,1.0
HS6ST2,-3.0982056,1.0
RSPH10B,-2.2001636,1.0
COL28A1,-2.9952505,1.0
UTF1,-2.8069904,1.0
GPR146,-1.0576067,1.0
FAM217A,-0.5285734,1.0
AGBL3,-0.57343537,1.0
GLA,-0.6195675,1.0
ZNF451-AS1,-0.8610826,1.0
SERPINB2,-0.3951774,1.0
HELQ,-0.7287095,1.0
LINC00378,-0.83813715,1.0
MYO9B,-0.062661834,1.0
FAM106A,-0.7094553,1.0
RYR2,-0.84141695,1.0
OSBPL6,-1.0504254,1.0
ZNF554,-0.91977733,1.0
GBA3,-1.2302126,1.0
SLC9A7,-1.2439826,1.0
ME3,-1.1225419,1.0
ZNF449,-1.2323321,1.0
TOMM20L-DT,-1.0651532,1.0
NOP53-AS1,-1.4808313,1.0
LY6G5C,-1.0879333,1.0
LAMA2,-1.4811454,1.0
PBX1,-1.5062685,1.0
IL10RB-DT,-1.2362099,1.0
NUDCD3,-0.35829428,1.0
CXCL14,-1.5086792,1.0
ALG9-IT1,-1.6738474,1.0
ZBTB42,-1.5096849,1.0
TCEAL3,-0.64392626,1.0
GML,-0.60640764,1.0
CLN8,-0.8389818,1.0
ZNF841,-0.81851906,1.0
ZKSCAN2-DT,-0.796802,1.0
INAFM2,-0.90283424,1.0
ZNF287,-0.8395441,1.0
VEGFB,-0.6871056,1.0
NT5E,-1.4161236,1.0
RARA,-0.53732103,1.0
CA1,-0.10083196,1.0
GRK7,-0.981889,1.0
C14orf178,-0.54056007,1.0
RAB20,-1.05571,1.0
MKX,-1.7057885,1.0
EPHB2,-1.5553939,1.0
DLX4,-1.4846499,1.0
LINC02772,-0.21014167,1.0
GRID1,-1.6308056,1.0
SRXN1,-1.7227838,1.0
SLCO5A1-AS1,-1.3953214,1.0
GNG12,-1.9186,1.0
LMNTD2,-1.7006607,1.0
PLA2G4A,-1.4162257,1.0
LINC01013,-2.3806708,1.0
LINC00334,-1.6127874,1.0
CCDC88C-DT,-2.275063,1.0
ASB16,-2.2312822,1.0
LINC00407,-1.9910893,1.0
CTSE,-1.7506897,1.0
DKK3,-2.0134115,1.0
TNS3,-2.0864158,1.0
GPRC5D-AS1,-2.2390604,1.0
PIK3C2G,-2.4640076,1.0
MMP9,-2.1488614,1.0
PRAMENP,-2.1085184,1.0
REN,-2.6762571,1.0
PDZRN4,-1.576513,1.0
CPLX4,-2.1781487,1.0
SLC38A4,-2.172926,1.0
SLAMF8,-1.9579277,1.0
SEC14L4,-2.1235583,1.0
BTLA,-2.6363688,1.0
EGR2,-2.566386,1.0
TDRD12,-2.817475,1.0
ZNF536,-2.7660627,1.0
GALNT14,-2.53837,1.0
ERICH2-DT,-3.0133214,1.0
CAMK1,-2.3584855,1.0
SYT9,-2.3885124,1.0
PCDH9,-3.106608,1.0
LINC00466,-2.3954813,1.0
EIF2AK3-DT,-2.7540004,1.0
KRT8,-2.6872377,1.0
ASB15,-2.6032722,1.0
LINC02145,-2.8456967,1.0
LINC01433,-2.880019,1.0
ARL14EP-DT,-2.5669427,1.0
MCM8-AS1,-2.7297366,1.0
TIMD4,-3.3366416,1.0
EPCAM-DT,-2.503294,1.0
PPM1B-DT,-3.1271763,1.0
CNTNAP1,-2.3479073,1.0
RERGL,-2.4272468,1.0
PLET1,-2.4012897,1.0
MSTN,-2.4062095,1.0
NLRP11,-2.5604901,1.0
SEMA5A,-3.0432937,1.0
TCERG1L,-3.513306,1.0
LINC02646,-2.919131,1.0
PTCHD1-AS,-2.5766902,1.0
CFAP69,-3.0504482,1.0
DRD3,-2.7298112,1.0
UPK3B,-2.6548152,1.0
ACHE,-2.6359277,1.0
STYK1,-2.3766768,1.0
TM4SF19,-2.4089484,1.0
PDZD7,-2.4509504,1.0
LINC01531,-2.860957,1.0
ECI1-AS1,-3.1638358,1.0
GRID2IP,-2.4960601,1.0
GNA11,-3.1725538,1.0
MANSC1,-2.3096764,1.0
PPP2CA-DT,-2.5819986,1.0
CATSPER3,-2.4160972,1.0
NKAIN3,-2.8632941,1.0
LINC02365,-2.6460202,1.0
EFEMP2,-2.2977502,1.0
TNFRSF10A-DT-1,-2.310859,1.0
ASIC2,-2.8712087,1.0
COPZ2,-3.2047722,1.0
IFIT1B,-2.1040804,1.0
HORMAD2,-2.5165298,1.0
KLB,-2.5772905,1.0
BFSP2-AS1,-2.8802261,1.0
TAFA4,-2.6405382,1.0
LINC02951,-2.7896392,1.0
SHROOM4,-2.3928328,1.0
KCNN1,-2.4891148,1.0
BEAN1,-2.668178,1.0
HDX,-1.061603,1.0
PRDM4,-0.6003317,1.0
TMEM192,-0.5596238,1.0
PDZD2,-0.6225061,1.0
CREB5,-0.44382307,1.0
TMEM170A,-0.5147546,1.0
SMIM15,-0.723302,1.0
MMP23B,-1.0323044,1.0
NLRP3,-1.2892458,1.0
SLC12A9-AS1,-0.99714047,1.0
COL24A1,-1.7536718,1.0
CDK14,-1.2857531,1.0
PIGO-AS1,-1.594395,1.0
IL1RAPL1,-1.4087442,1.0
PDXP-DT,-1.6948012,1.0
CCNP,-1.2933575,1.0
SMG1-DT,-1.4510658,1.0
DLGAP1-AS2,-1.7678808,1.0
HSD17B1,-1.5801731,1.0
ZNF23,-0.66286916,1.0
SLC4A1,-0.65673476,1.0
LINC01524,-0.9501982,1.0
MREG,-0.8417447,1.0
LIN7B,-0.97097874,1.0
PIP4K2C,-0.68491685,1.0
TNFRSF13C,-1.0564597,1.0
MROH6,-1.29723,1.0
EYS,-0.9677082,1.0
RAB31,-1.3689612,1.0
KRTCAP3,-1.3597817,1.0
SNHG26,-0.8153234,1.0
BOLA3,-0.45281014,1.0
JAG1,-1.2179332,1.0
MRLN,-2.4642653,1.0
FGF13,-1.7274054,1.0
FAM222A-AS1,-1.6465983,1.0
PLVAP,-2.4490895,1.0
LRRC3,-2.8221445,1.0
HSD17B3,-2.2787461,1.0
UPK1B,-2.1622555,1.0
GPR27,-2.643341,1.0
MARVELD2,-2.442368,1.0
TREM1,-2.9167426,1.0
SPAG17,-2.7698684,1.0
NR1I3,-2.5689719,1.0
GOLGA4-AS1,-2.5194485,1.0
BOK,-2.493589,1.0
HSPA12A,-2.7468538,1.0
TRAJ4,-2.3841066,1.0
NHERF2,-2.798993,1.0
EVC,-2.7598212,1.0
PROX1,-2.2757065,1.0
GGTA1,-2.7797213,1.0
PLCXD3,-2.299585,1.0
FAM85B,-2.686768,1.0
DNM1P35,-2.8616097,1.0
SLIT2,-2.5934095,1.0
MIR31HG,-2.2383084,1.0
RLN1,-2.353767,1.0
IGSF21,-3.1003501,1.0
CPHXL2,-3.6883283,1.0
FARP1-AS1,-2.8598557,1.0
MIR663AHG,-3.1157548,1.0
MSRA-DT,-3.8248572,1.0
LINC00470,-3.4662828,1.0
CLEC4F,-3.2483947,1.0
LINC01659,-2.9173822,1.0
LY86,-3.2537742,1.0
ACMSD,-3.9629703,1.0
TSPAN15,-3.4740522,1.0
FOLR3,-3.2401004,1.0
ITIH6,-3.5667388,1.0
WNK3,-3.3034465,1.0
DAB2IP,-3.293315,1.0
DCDC2B,-3.0954502,1.0
TLCD2,-3.532903,1.0
TNNC1,-2.8193316,1.0
NPTXR,-3.478137,1.0
PDCD6IP-DT,-3.0392845,1.0
FRMPD3-AS1,-3.7899885,1.0
TMEM272,-3.6204731,1.0
OVCH1,-3.888531,1.0
PPP4R4,-3.873634,1.0
LINC00216,-3.6181676,1.0
TAS2R46,-3.3166966,1.0
KRT19,-3.9084966,1.0
CAVIN1,-3.488553,1.0
IL24,-3.0724473,1.0
ERICD,-4.1629643,1.0
MAJIN,-2.9600453,1.0
MMRN1,-3.3795204,1.0
PRDM8-AS1,-3.0023634,1.0
SLFN14,-3.5974715,1.0
MFAP5,-2.881368,1.0
LINC01709,-2.7200134,1.0
LINC02929,-4.0917835,1.0
ATP8A1-DT,-3.6569448,1.0
TBX6,-3.0342271,1.0
GAS5-AS1,-3.5746474,1.0
AXL,-2.710176,1.0
LINC02080,-2.6682937,1.0
AMPH,-2.8115137,1.0
SPOPL-DT,-3.470073,1.0
C3orf85,-3.0558107,1.0
MMEL1,-3.2660062,1.0
CLDN7,-3.8172219,1.0
VPS37D,-2.8297029,1.0
LINC02864,-2.9469187,1.0
USP26,-3.5114174,1.0
AGAP12P,-3.1454823,1.0
PPM1L-DT,-3.4510708,1.0
PCBP3-AS1,-2.9569933,1.0
MMP25,-3.540363,1.0
PLOD2,-4.417088,1.0
CLEC18A,-2.9486864,1.0
NLRP7,-3.381509,1.0
DLGAP2-AS1,-2.5462897,1.0
TNS2,-3.308014,1.0
IGSF22,-2.9586082,1.0
CKMT2,-3.1433656,1.0
ERICH3-AS1,-3.1833332,1.0
DNAI3,-3.2274797,1.0
COL5A3,-4.15264,1.0
LIN28B,-3.5744429,1.0
CD19,-2.91593,1.0
PGF,-3.8567293,1.0
IL6ST-DT,-3.5309227,1.0
IGSF1,-3.0297797,1.0
HPN-AS1,-4.326144,1.0
GLIPR1L1,-4.0592427,1.0
SLC6A15,-4.2508793,1.0
RETREG1-AS1,-2.6837308,1.0
FBXL7,-3.0230684,1.0
IL1RL2,-2.9043648,1.0
VASN,-3.6407132,1.0
SLC5A5,-3.4342194,1.0
PLA2G4E-AS1,-3.3112743,1.0
BMF,-3.2791214,1.0
INSL6,-4.127406,1.0
LINC01993,-2.7608142,1.0
CCR10,-3.522099,1.0
VIT,-3.8432117,1.0
SCN1A,-3.908269,1.0
PARP9,-0.4329124,1.0
TESMIN,-0.75537944,1.0
NSMF,-0.6748156,1.0
EXOC3-AS1,-0.7724362,1.0
ADGRL1,-0.57457656,1.0
LINC02175,-0.873924,1.0
RNF175,-0.9533258,1.0
FBXO38-DT,-0.8577629,1.0
GGACT,-0.92857224,1.0
B3GALT1-AS1,-0.87751544,1.0
NSMCE1-DT,-1.1373188,1.0
C2orf92,-1.1613,1.0
PECR,-0.6316465,1.0
IZUMO4,-1.0294287,1.0
DIXDC1,-1.4612273,1.0
CTTN,-1.4947768,1.0
RBFOX3,-1.5931816,1.0
PNPLA1,-1.6275655,1.0
SLC22A17,-1.1723452,1.0
GASAL1,-1.351613,1.0
KCNIP4,-1.6805538,1.0
ARNILA,-1.1417572,1.0
LINC02889,-1.5321556,1.0
RABGAP1L-DT,-2.1718545,1.0
ADGRG3,-1.3421122,1.0
IL17RC,-1.5103966,1.0
MEX3D,-1.879045,1.0
KCTD3,-1.954661,1.0
FCHSD1,-0.84964836,1.0
FAM215B,-0.92895395,1.0
SLC41A1,-0.8926458,1.0
IFT46,-0.7276245,1.0
NCOA3,-0.20053747,1.0
CBY1,-0.712381,1.0
ABI3,-0.9039084,1.0
IER5L,-1.2463441,1.0
BRF2,-0.73345065,1.0
ZBTB39,-0.76602614,1.0
IRF2-DT,-1.380813,1.0
KMT5C,-0.8237673,1.0
PCSK5,-0.4035245,1.0
ZMYM6,-0.53218126,1.0
A2M,-0.7760151,1.0
TBC1D2,-0.6941616,1.0
MFAP3L,-3.35038,1.0
ENTPD4-DT,-3.3241827,1.0
FCGR3B,-3.4827852,1.0
TLR5,-3.4681368,1.0
CFAP74,-3.4611526,1.0
PPP1R14C,-2.9619665,1.0
LINC01847,-3.4129438,1.0
SLC7A11-AS1,-3.297857,1.0
TRBJ1-2,-3.3564935,1.0
KCNMB1,-3.3221965,1.0
CHDH,-3.1340868,1.0
SLC9A3,-3.12821,1.0
LCA5,-2.9076931,1.0
PRRT2,-4.1872964,1.0
CCDC63,-4.2304387,1.0
NHLRC1,-4.454329,1.0
COL10A1,-4.243332,1.0
ST3GAL6,-4.760431,1.0
CD200,-3.7120037,1.0
ARHGEF10L,-4.2526627,1.0
THSD8,-3.5078404,1.0
AFAP1-AS1,-4.3448167,1.0
NOD2,-4.8895607,1.0
MAP1B,-4.756642,1.0
SORL1-AS1,-5.127835,1.0
IL13RA1,-3.9581077,1.0
LINC01001,-4.148828,1.0
DNAH5,-4.65785,1.0
FAM110B,-3.5828066,1.0
PNPLA4,-4.3028874,1.0
GOLGA8J,-4.7766614,1.0
RSPO4,-4.5937557,1.0
LINC03053,-4.339038,1.0
OTC,-4.94982,1.0
GPER1,-4.6884937,1.0
LINC02613,-4.6059685,1.0
SIX3,-4.49673,1.0
PTGS1,-3.7583802,1.0
MSX1,-4.622334,1.0
CCR3,-5.335048,1.0
CDRT15,-4.588558,1.0
MSRB3-AS1,-5.091011,1.0
SYNPO,-3.5670674,1.0
ARAP3,-4.4316726,1.0
MGAM2,-4.6060348,1.0
AGK-DT,-3.844308,1.0
LINC01717,-4.1327324,1.0
NEUROD2,-4.8075876,1.0
LINC01630,-4.1261034,1.0
C1orf100,-4.7884245,1.0
LINC02204,-3.8391845,1.0
CACNA1F,-3.9767332,1.0
HJV,-4.33282,1.0
DIRAS2,-4.01809,1.0
PCDHB1-AS1,-3.9095123,1.0
LINC01479,-4.2534995,1.0
OPLAH,-4.2207146,1.0
ACE,-4.06774,1.0
FCRL1,-5.362384,1.0
SOX15,-3.7153957,1.0
CCDC78,-4.8749046,1.0
IL10,-3.5077055,1.0
SUSD5,-3.9012072,1.0
LINC02232,-4.2301,1.0
PRDM12,-5.0836987,1.0
CSF1,-3.889606,1.0
MAP3K5-AS1,-3.6055832,1.0
CACNG7,-4.3940163,1.0
KCNH5,-3.812881,1.0
SLC1A7,-4.866039,1.0
BARX2,-3.948533,1.0
ASB13,-4.8111606,1.0
PTGDS,-3.8379257,1.0
GLT6D1,-4.309954,1.0
ZNF296,-4.9918866,1.0
MEIS3,-3.9701333,1.0
ENPP6,-4.0340247,1.0
APBA1,-5.37796,1.0
DYNLT4,-4.6121144,1.0
FAM124A,-4.0970516,1.0
PSD2-AS1,-4.850101,1.0
LINC02275,-4.098354,1.0
PRCD,-3.492959,1.0
LINC02234,-3.5714974,1.0
DISC1-IT1,-4.393401,1.0
ARHGAP22,-4.60147,1.0
CYP4F3,-5.4594836,1.0
ANO1,-3.6274328,1.0
NAALADL2-AS2,-3.933588,1.0
FAM53B-AS1,-4.932673,1.0
PTGIR,-3.6978238,1.0
LVRN,-4.8531957,1.0
MAN2A1-DT,-3.7666018,1.0
NID1,-4.292291,1.0
GPR157,-4.2831464,1.0
NECTIN3-AS1,-3.778465,1.0
RNF207,-3.7487118,1.0
SEC62-AS1,-4.3435364,1.0
ARHGEF3-AS1,-3.5613718,1.0
NCAM2,-4.0452256,1.0
CHRM2,-5.1410875,1.0
CPA5,-3.9279897,1.0
LINC01393,-4.0487766,1.0
LINC02102,-5.4987054,1.0
ZNF541,-3.8705723,1.0
PELI3,-4.9510794,1.0
P2RY6,-3.9552987,1.0
PTCRA,-3.9912214,1.0
FTCD,-3.9417017,1.0
LIN28B-AS1,-3.5115361,1.0
ZMAT4,-4.985475,1.0
SPINT1-AS1,-3.912378,1.0
APOBEC4,-3.9927096,1.0
ERICH3,-4.20209,1.0
RAB36,-4.34985,1.0
C22orf15,-3.8767715,1.0
LINC00836,-3.9187083,1.0
SEZ6,-4.25623,1.0
LINC02410,-4.17261,1.0
NLGN4X,-4.6867037,1.0
LINC01907,-4.1064897,1.0
SPHKAP,-4.138612,1.0
EXOC3L2,-4.6027346,1.0
ZNF805,-0.73476297,1.0
ATOSA,-0.25858402,1.0
OTUD5,-0.4366607,1.0
TACC3,-0.19328395,1.0
NPIPB2,-0.9595555,1.0
DUSP8,-0.9356587,1.0
MIR99AHG,-1.0355805,1.0
LINC03031,-1.3955169,1.0
PTCSC1,-1.3788244,1.0
WDFY3,-1.6080086,1.0
VCAN,-1.6884693,1.0
FGF14,-1.6050025,1.0
GNS,-0.34687936,1.0
DDX59,-0.56617016,1.0
PCSK6,-1.5760491,1.0
DIPK1B,-2.0073707,1.0
PRPF19-DT,-1.8551232,1.0
MBOAT4,-1.5900054,1.0
ARG1,-2.5000997,1.0
CCNI2,-2.1165605,1.0
PLCB4,-2.4821806,1.0
ZNF358,-1.6702254,1.0
XPA,-0.72201496,1.0
TMEM116,-0.8599869,1.0
ZC3H12A,-0.6840815,1.0
AFF1,-0.14817668,1.0
IL18BP,-0.9021529,1.0
G3BP2,-0.016832797,1.0
NUBPL-DT,-1.1222298,1.0
CLUAP1,-0.48262888,1.0
NUP107-DT,-1.3572563,1.0
STXBP1,-1.721974,1.0
LINC01431,-1.377425,1.0
ZNF780A,-1.2666037,1.0
SLC26A3,-0.42903122,1.0
SNX24,-0.84280056,1.0
LINC01535,-22.386406,1.0
LINC03020,-22.194635,1.0
TMPRSS13,-22.542418,1.0
LINC02355,-22.343054,1.0
SMARCA5-AS1,-22.42129,1.0
LINC01266,-22.88928,1.0
ZFP37,-22.195303,1.0
PTGFRN,-22.703888,1.0
SIGLEC17P,-22.521626,1.0
SLC17A2,-22.308802,1.0
RFPL2,-22.195303,1.0
TEX26,-22.699594,1.0
NEFH,-22.151773,1.0
LINC00092,-22.544405,1.0
IGFBP7-AS1,-21.686666,1.0
STXBP6,-23.454792,1.0
CD101,-22.392445,1.0
LINC02610,-22.427904,1.0
POU4F3,-22.308802,1.0
TPRG1-AS1,-22.202843,1.0
ACP4,-21.22323,1.0
CCDC196,-21.871504,1.0
SIGLEC7,-22.304424,1.0
CXCL16,-21.974596,1.0
SPATA22,-22.578949,1.0
ZNF215,-22.754856,1.0
SIAH3,-22.91524,1.0
ADAM12,-22.336876,1.0
CNTN1,-21.686666,1.0
LYVE1,-23.079006,1.0
MGC16275,-22.08703,1.0
CD300C,-22.304424,1.0
FCRLB,-22.523798,1.0
SLC2A7,-21.909904,1.0
GJA9,-22.521626,1.0
ANKK1,-22.42169,1.0
MS4A6E,-21.974596,1.0
MDN1-AS1,-22.031672,1.0
LPAR3,-22.093191,1.0
RTL5,-23.343355,1.0
CD163L1,-22.319439,1.0
CNGA1,-22.893465,1.0
GRASLND,-22.727926,1.0
NCF1B,-22.336876,1.0
LEMD1-DT,-22.42169,1.0
ARHGAP28,-22.515997,1.0
KIR2DL4,-22.437181,1.0
CHST8,-22.149513,1.0
DDX43,-22.052906,1.0
STK4-DT,-22.62252,1.0
LINC01455,-22.62252,1.0
LINC01554,-22.988218,1.0
HLA-G,-21.408527,1.0
LRRC32,-22.279016,1.0
PHETA2,-21.909904,1.0
LINC01818,-22.33725,1.0
LCMT1-AS2,-22.276876,1.0
NPTX2,-22.343054,1.0
SLC26A5,-1.069554,1.0
CELA2A,-21.883041,1.0
DOCK7-DT,-22.446531,1.0
MAP3K5-AS2,-21.408527,1.0
LINC02718,-22.090725,1.0
TRAV8-5,-22.308802,1.0
SPART-AS1,-22.21585,1.0
GJD3-AS1,-22.194635,1.0
MEIKIN,-23.047222,1.0
FOXI1,-22.169992,1.0
SLC2A8,-22.73831,1.0
GPR55,-23.223133,1.0
TRGV4,-22.671938,1.0
HOXA9,-22.293188,1.0
DLK2,-22.319256,1.0
LINC02917,-22.090725,1.0
LINC02087,-22.921982,1.0
TMIE,-22.435362,1.0
KIR3DL2,-23.097359,1.0
LINC02357,-21.990917,1.0
PODN,-21.883041,1.0
TUBA4B,-22.556404,1.0
KRT5,-22.542418,1.0
NOXA1,-21.863825,1.0
LINC02561,-22.304424,1.0
ZBTB24-DT,-22.33725,1.0
CCR5,-22.14292,1.0
LINC01494,-22.279016,1.0
LDLRAD2,-22.293188,1.0
ENPP5,-22.695818,1.0
EGR1,-0.8791598,1.0
CHD1,0.07380107,1.0
LINC00921,-1.4308647,1.0
LTK,-1.9531393,1.0
RTN2,-1.4041541,1.0
ADD3-AS1,-2.1352148,1.0
H2AC11,-0.8920777,1.0
LINC02288,-1.5866196,1.0
WNT10A,-1.4236242,1.0
CHFR-DT,-1.4690194,1.0
SPANXA2-OT1,-2.3624086,1.0
LENG9,-0.5923077,1.0
TET2-AS1,-1.6993035,1.0
LINC01730,-2.0164042,1.0
TLE2,-1.5477139,1.0
CERCAM,-2.2762363,1.0
ST3GAL1-DT,-1.7970469,1.0
IDH2-DT,-2.5675073,1.0
GORAB,-0.64241815,1.0
LYSMD4,-0.6176711,1.0
TERB1,-0.56283885,1.0
C12orf57,0.0014465963,1.0
GAA,-0.8877029,1.0
RPH3AL,-1.0247648,1.0
MLKL,-0.9977455,1.0
ADAM15,-1.0994624,1.0
NARF-AS2,-1.5487372,1.0
XCL1,-1.5993274,1.0
NPIPB15,-1.1147066,1.0
TSPAN31,-0.74663955,1.0
CEP19,-0.4918157,1.0
PRKRA,-0.4191623,1.0
DDN-AS1,-1.3437508,1.0
EMC7,-0.4057607,1.0
PAFAH2,-0.76233953,1.0
ARHGEF12,-0.67792696,1.0
MUC12-AS1,-0.88310933,1.0
GARNL3,-2.4314897,1.0
CSTA,-0.8360662,1.0
STAT4-AS1,-1.2310412,1.0
DEFA3,-1.1433519,1.0
RIPOR1,-1.2024359,1.0
GXYLT2,-1.4205482,1.0
ENKUR,-1.3249342,1.0
LINC02298,-1.4380622,1.0
NAV3,-1.267981,1.0
UPB1,-1.5717305,1.0
ERAP2,-0.25935182,1.0
SCRN1,-1.856652,1.0
CCDC26,-1.741967,1.0
C17orf58,-1.8429044,1.0
NUDT19-DT,-1.578252,1.0
CABP4,-1.7921405,1.0
ITGB4,-2.3786666,1.0
ARHGEF10,-2.7294586,1.0
CYP27A1,-2.2355015,1.0
ALDH7A1,-2.0593796,1.0
DENND6A-DT,-2.006702,1.0
PTPRM,-2.8790917,1.0
LTB4R,-0.9702525,1.0
TNIP1,-0.49211633,1.0
CDK13-DT,-1.0757037,1.0
ZNF630,-1.0253606,1.0
LNCRNA-IUR,-0.62669706,1.0
SMIM29,-1.1458365,1.0
MC1R,-1.2274101,1.0
ADGRV1,-1.4326938,1.0
MUSTN1,-1.4270304,1.0
ZNF79,-1.985772,1.0
YAF2,-0.164931,1.0
SIRT7,-0.67391366,1.0
PNPLA8,-0.43683887,1.0
HIVEP2-DT,-0.96157736,1.0
CCDC40,-0.8669705,1.0
NBPF14,-0.7883806,1.0
PLEKHH2,-1.6118162,1.0
GRIN3B,-1.7852329,1.0
ST6GALNAC4,-1.6425871,1.0
LINC00534,-1.8773892,1.0
FCN1,-1.8235191,1.0
RBPMS,-1.6413199,1.0
BASP1,-1.9722657,1.0
EPHA6,-1.7044051,1.0
MAPK8IP1,-1.8238951,1.0
MUC6,-2.014304,1.0
ASIC3,-1.8700478,1.0
TEX29,-2.109803,1.0
EPB41L3,-1.9235296,1.0
LINC02960,-2.00377,1.0
CHSY3,-2.5815802,1.0
PRSS30P,-2.4875872,1.0
CCDC103,-2.496546,1.0
CEP192-DT,-2.2002604,1.0
ALG13-AS1,-1.952457,1.0
PSMB8-AS1,-0.47089967,1.0
HAGH,-0.78595966,1.0
C17orf67,-1.0819266,1.0
PPP2R3A,-0.9066879,1.0
MAST3,-0.46968248,1.0
NAP1L5,-0.8832727,1.0
CSPG5,-1.3402325,1.0
RHD,-0.90189797,1.0
TRIP6,-1.1083357,1.0
SUGT1P3,-1.3806885,1.0
SH3YL1,-0.5370793,1.0
KIF13A,-1.7827766,1.0
ARHGEF28,-1.6260085,1.0
USP51,-1.9527686,1.0
APAF1,-0.573705,1.0
SRPK2,-0.022769747,1.0
CDK17,-0.04550185,1.0
SAP18,0.030118912,1.0
NIPAL1,-1.2015958,1.0
BAIAP2,-1.4731425,1.0
H1-0,-0.9196309,1.0
ZNF600,-0.6535969,1.0
FAM186A,-1.717344,1.0
BTN2A3P,-2.1158912,1.0
MED19,-0.5689326,1.0
SLC24A2,-2.063509,1.0
UPP2,-2.566076,1.0
IL4I1,-1.7950699,1.0
TTC22,-2.1624393,1.0
