,avg_log2FC,p_val_adj
DNAJA2-DT,-0.9829976,1.0
ENSG00000258908,-1.3205678,1.0
H3-7,-1.3192381,1.0
SRSF12,-1.6238179,1.0
SERPINA1,-0.98873585,1.0
R3HDM2-DT,-1.0389718,1.0
TMC1,-1.3825498,1.0
TMEM200A,-0.67144865,1.0
CXCL14,-0.8907077,1.0
ENSG00000258272,-0.8111284,1.0
PTGIS,-1.8957717,1.0
BOK,-1.7119039,1.0
ENSG00000269952,-1.5564378,1.0
CD8B2,-2.425494,1.0
ENSG00000272510,-2.3290458,1.0
ENSG00000233783,-2.2576337,1.0
OLFM4,-2.726052,1.0
ADAMTS9,-3.1880014,1.0
DCST2,-3.2972317,1.0
C2orf15,-1.1150801,1.0
ENSG00000267131,-0.5218331,1.0
GPR157,-0.793227,1.0
ENSG00000260037,-1.4545966,1.0
ENSG00000262533,-1.3867383,1.0
ENSG00000287865,-1.5980906,1.0
ENSG00000267058,-1.8462975,1.0
CBR1-AS1,-1.8429122,1.0
ENSG00000233850,-2.6398995,1.0
TSHZ3,-0.91166717,1.0
ZNF276,-0.47261962,1.0
COMMD10,-0.34478745,1.0
ENSG00000288814,-1.6757996,1.0
ENSG00000236206,-1.6815817,1.0
DNAI2,-0.6655595,1.0
ENSG00000286020,-1.27572,1.0
ENSG00000197670,-1.4979925,1.0
ENSG00000287534,-1.5657681,1.0
EML1,-1.9519098,1.0
PPP2CA-DT,-2.0968661,1.0
ENSG00000261338,-0.68291867,1.0
PEG10,-2.191674,1.0
ENSG00000290058,-0.9895399,1.0
FAM178B,-0.66729337,1.0
BGN,-3.0871925,1.0
THNSL2,-3.75566,1.0
LINC02544,-3.5956903,1.0
NRGN,-1.1516391,1.0
ENSG00000286444,-4.407418,1.0
HOGA1,-4.800972,1.0
GPRC5D,-4.5973935,1.0
ENSG00000265995,-3.8789983,1.0
LINC02357,-4.2713394,1.0
ENSG00000229664,-4.8634105,1.0
ENSG00000250383,-1.4636986,1.0
ENSG00000289544,-1.6319581,1.0
HSPA6,-1.1869721,1.0
RSPH14,-0.55903465,1.0
ENSG00000285812,-0.6619271,1.0
HARBI1,-0.86262435,1.0
RASD2,-1.829223,1.0
CEACAM4,-2.0226808,1.0
UNC80,-2.8074617,1.0
ENSG00000259563,-2.5472322,1.0
RNF207,-3.0323815,1.0
LINC00881,-2.638046,1.0
LINC02548,-2.8517318,1.0
ALDH1A3,-3.1634698,1.0
ENSG00000249849,-2.8468077,1.0
LINC00309,-2.9828484,1.0
NHSL2,-0.49868864,1.0
MEAK7,-0.6750684,1.0
ZEB2-AS1,-1.4265729,1.0
TMOD1,-0.68202883,1.0
LDHC,-1.5655066,1.0
ENSG00000248646,-1.8419005,1.0
PLEKHN1,-1.8894254,1.0
ENSG00000288863,-1.6671783,1.0
B3GALT2,-1.6437861,1.0
ENSG00000290038,-2.0404036,1.0
ACTA2-AS1,-2.135458,1.0
ENSG00000282021,-2.4547138,1.0
ENSG00000226664,-2.442508,1.0
HPD,-2.637786,1.0
ENSG00000288751,-2.7035742,1.0
GLS2,-1.5946603,1.0
ENSG00000289398,-0.8910453,1.0
PPP1R9A-AS1,-1.5066566,1.0
ZNF883,-1.5161029,1.0
B3GAT1-DT,-1.8666301,1.0
ENSG00000235820,-1.8659192,1.0
SH3RF2,-1.8523345,1.0
MAP7-AS1,-2.1735559,1.0
PPM1B-DT,-2.163741,1.0
MAST3,-0.5888408,1.0
NPIPB15,-0.7280636,1.0
PAXBP1-AS1,-0.77028596,1.0
TRAV2,-19.791162,1.0
ENSG00000286256,-19.796919,1.0
TRAJ22,-19.765518,1.0
TRAJ26,-19.888098,1.0
TRAV26-1,-20.053122,1.0
ENSG00000267049,-19.832317,1.0
DLGAP1-AS5,-20.374464,1.0
HEY2,-19.830986,1.0
TRAV23DV6,-20.015446,1.0
TRBV19,-20.197199,1.0
KRTAP16-1,-19.959621,1.0
ENSG00000264578,-19.905308,1.0
FAM218A,-19.9579,1.0
ENSG00000262714,-19.513704,1.0
SPEGNB,-20.115755,1.0
LINC02195,-20.706825,1.0
TRAV8-3,-19.696383,1.0
TRAV12-1,-19.624218,1.0
COLEC12,-1.3090942,1.0
ENSG00000289339,-0.620123,1.0
LINC00484,-0.43557706,1.0
ENSG00000288598,-1.066326,1.0
LIFR,-1.8357126,1.0
ENSG00000272574,-1.4648207,1.0
RASIP1,-1.6607649,1.0
ENSG00000271730,-1.6255004,1.0
ENSG00000259003,-1.8939165,1.0
SEPTIN4,-2.7453716,1.0
ENSG00000287510,-2.3940494,1.0
OR2A25,-3.4427047,1.0
LPL,-2.8856106,1.0
ENSG00000266126,-2.935862,1.0
FST,-2.9352758,1.0
ENSG00000289610,-3.2662656,1.0
SEMA3G,-3.2875779,1.0
ENSG00000248165,-3.8159487,1.0
EZR-AS1,-1.2806276,1.0
HELZ-AS1,-0.9723529,1.0
ENSG00000287855,-0.8321991,1.0
GOLM1,-0.9572453,1.0
NT5C1A,-1.8172771,1.0
ENSG00000288865,-1.7312285,1.0
SEMA3C,-2.1487052,1.0
ENSG00000254246,-2.1432455,1.0
SLC49A3,-2.1257129,1.0
ENSG00000288253,-2.0964284,1.0
TNFAIP6,-2.5428095,1.0
ENSG00000235237,-2.431017,1.0
ENSG00000285751,-2.9180684,1.0
ENSG00000289108,-2.764349,1.0
ENSG00000260850,-2.8668158,1.0
VDR,-0.7253055,1.0
CXorf65,-0.5634375,1.0
FOXP1-AS1,-1.0368947,1.0
ZSCAN22,-1.1253409,1.0
RUFY4,-1.7403052,1.0
HBQ1,-0.45846537,1.0
ENSG00000291233,-1.9248843,1.0
TMC5,-2.0844502,1.0
HCG14,-2.3449354,1.0
PPP4R3B-DT,-0.86451024,1.0
NRXN1,-0.5167879,1.0
TXNDC11-AS1,-0.9327502,1.0
GLIS3,-1.0054611,1.0
ENSG00000253708,-1.3545432,1.0
ENSG00000286116,-1.5415233,1.0
ENSG00000255422,-1.5808116,1.0
ENSG00000262413,-1.1898537,1.0
HIC1,-0.63566417,1.0
CAMSAP3,-1.4254487,1.0
SLC22A17,-1.4835718,1.0
ZNF584,-0.81591195,1.0
ENSG00000267737,-0.90318143,1.0
ACTA2,-1.0046145,1.0
GPRC5B,-3.4249232,1.0
ENSG00000231613,-2.9565887,1.0
TBX20,-4.034116,1.0
LINC00659,-4.35247,1.0
CFAP95,-3.7633312,1.0
ENSG00000232386,-3.939607,1.0
NMU,-4.322145,1.0
ENSG00000289957,-4.1438823,1.0
TRBV18,-4.2829194,1.0
USH2A,-1.5604458,1.0
IDH3B-DT,-1.6429845,1.0
NXT1-AS1,-1.9809347,1.0
GDPGP1,-1.1880386,1.0
CFAP97D2,-0.52246237,1.0
FLACC1,-0.8361543,1.0
PHLDA1-DT,-1.5137267,1.0
ARHGEF5,-0.8591746,1.0
ENSG00000224376,-0.889105,1.0
ENSG00000291001,-1.6426592,1.0
ENSG00000253865,-1.8478872,1.0
TLL1,-2.0444176,1.0
PRKAR2A-AS1,-2.4383547,1.0
ENSG00000286907,-2.367472,1.0
TUBA3FP,-2.9379613,1.0
NAP1L5,-0.6338978,1.0
SEMA5A,-1.1852578,1.0
KRT18,-1.7164695,1.0
ENSG00000253300,-1.542837,1.0
CHRNB4,-1.6957997,1.0
ENSG00000289324,-1.6099417,1.0
ENSG00000271918,-0.7994629,1.0
ZFAND2A,-0.53805494,1.0
GNAI1,-1.2188418,1.0
EPPK1,-1.247209,1.0
LINC03013,-1.8325896,1.0
ENSG00000286622,-2.4563868,1.0
TMEM108,-2.5142424,1.0
SEZ6,-1.1389314,1.0
ZNF652-AS1,-1.5939214,1.0
ENSG00000228719,-2.0967386,1.0
CELA1,-0.8267898,1.0
ENSG00000248544,-1.0198153,1.0
SLC35G1,-0.99500614,1.0
NFKBIE,-0.4501984,1.0
ENSG00000288737,-0.9754512,1.0
MYL12-AS1,-0.8527225,1.0
SYT9-AS1,-0.64569277,1.0
OR56B2P,-1.378742,1.0
ABCC13,-1.6186423,1.0
CCR1,-1.7907503,1.0
LINC02656,-2.139105,1.0
ENSG00000251598,-0.15492146,1.0
LINC00221,-1.4079158,1.0
ZNF804B,-1.5341206,1.0
LINC02967,-3.525092,1.0
ENSG00000290111,-3.6613514,1.0
ENSG00000288767,-4.3169794,1.0
ENSG00000256314,-4.298894,1.0
ENSG00000290087,-4.9022374,1.0
ENSG00000288975,-5.3226714,1.0
DCN,-5.5281568,1.0
LINC01610,-6.01,1.0
SLC52A1,-1.9378449,1.0
ENSG00000224478,-1.8671712,1.0
ENSG00000288983,-0.7546662,1.0
ADD3-AS1,-1.1739497,1.0
DPPA4,-1.5409756,1.0
ZNF132,-2.4993892,1.0
CFAP69,-2.821357,1.0
GALR2,-2.7877524,1.0
ENSG00000226899,-2.993031,1.0
ENSG00000248515,-1.1981559,1.0
RLN1,-1.5533285,1.0
GAREM2,-1.8814963,1.0
VASN,-0.7829728,1.0
ZNF517,-0.9697915,1.0
EFEMP2,-1.005659,1.0
FAM222A,-1.0124621,1.0
ENSG00000273828,-1.1632745,1.0
AKR1E2,-1.4363586,1.0
CDK14,-0.9281998,1.0
PECR,-0.74022007,1.0
FCRLB,-1.406223,1.0
MXRA8,-2.2285028,1.0
DOCK9-DT,-2.8758504,1.0
ACSS3,-2.836171,1.0
TUB,-1.7960867,1.0
ENSG00000276533,-0.75499034,1.0
H2AC20,-0.6075011,1.0
ENSG00000283994,-1.376934,1.0
LINC01719,-1.0664233,1.0
SLIT2,-1.6482288,1.0
ENSG00000277369,-1.8980538,1.0
TCERG1L,-2.5493937,1.0
LINC01186,-2.4586346,1.0
MSANTD2-AS1,-1.7466378,1.0
ENSG00000273199,-1.0996715,1.0
PIF1,-0.973664,1.0
LINC02341,-1.101524,1.0
ENSG00000230831,-20.298782,1.0
ENSG00000228549,-20.470047,1.0
SMIM10L2A,-20.481892,1.0
DSC1,-19.946259,1.0
TRAV38-2DV8,-19.863335,1.0
ENSG00000288717,-20.339645,1.0
ENSG00000278013,-1.9083335,1.0
GDA,-2.0802238,1.0
SRXN1,-0.88025403,1.0
TMUB1,-0.6944741,1.0
SMIM2-AS1,-1.2839185,1.0
ENSG00000259033,-1.8907272,1.0
LEXM,-2.2330337,1.0
CNTN2,-2.527651,1.0
HLA-G,-3.0179935,1.0
MIR663AHG,-2.828054,1.0
SLCO4A1-AS2,-3.1082666,1.0
LINC00384,-2.9329183,1.0
PDGFB,-3.9122386,1.0
CCDC144NL,-3.6608765,1.0
CHSY3,-1.501576,1.0
GBP1,-0.7273398,1.0
PLEC,-0.4756667,1.0
ANKRD44-DT,-2.4260175,1.0
FCER2,-2.936066,1.0
ANKRD9,-0.92312425,1.0
ZNF79,-1.0392532,1.0
PARVA,-1.6231284,1.0
ABHD15,-0.70800394,1.0
THBS1,-0.6059459,1.0
CALD1,-0.8511595,1.0
KCNJ15,-1.7185482,1.0
PRPH2,-2.295869,1.0
PM20D1,-2.128339,1.0
ENSG00000273447,-2.5703225,1.0
GCC1,-0.78856236,1.0
LINC01465,-1.5424706,1.0
ENSG00000267598,-1.629332,1.0
ENSG00000266680,-1.7136941,1.0
RPAP3-DT,-1.0207986,1.0
TTYH2,-0.7449582,1.0
WDR17,-1.6093875,1.0
NID1,-1.8414733,1.0
SLC1A1,-2.2920327,1.0
ENSG00000286825,-2.329107,1.0
SEMA3A,-1.1947806,1.0
HULC,-0.5976135,1.0
EML3,-0.60222393,1.0
KISS1R,-3.2844837,1.0
ASB11,-4.617699,1.0
ENSG00000289049,-4.307499,1.0
ENSG00000284748,-3.9330297,1.0
PPP1R26,-4.51706,1.0
TMEM169,-1.981815,1.0
ENSG00000289170,-1.0953132,1.0
IKBKE-AS1,-0.96076995,1.0
POU5F1B,-2.7366035,1.0
SMARCA5-AS1,-3.018697,1.0
PLEK2,-2.9763846,1.0
ENSG00000267359,-2.9044151,1.0
ENSG00000253172,-3.3860044,1.0
ENSG00000286181,-3.3968546,1.0
ENSG00000290093,-3.514212,1.0
ENSG00000244676,-1.2009888,1.0
FAM43A,-1.1078439,1.0
RGPD4,-1.2072235,1.0
ENSG00000259407,-1.7355568,1.0
RGMB,-1.7034276,1.0
ENSG00000235419,-0.79223293,1.0
TRBV28,-0.9221254,1.0
MAP3K5-AS2,-1.428541,1.0
ENSG00000228086,-1.6503247,1.0
PCP2,-2.302927,1.0
TRIM7,-2.8760126,1.0
BICC1,-1.5660301,1.0
LINC01353,-1.5245208,1.0
ENSG00000215014,-0.71722615,1.0
ACER1,-0.7642989,1.0
ENSG00000287095,-1.4429879,1.0
ALPK2,-0.79095435,1.0
GNG12,-1.6779715,1.0
ENSG00000288804,-2.2432485,1.0
RNF17,-2.735203,1.0
SLC5A4-AS1,-0.8500043,1.0
ENSG00000258928,-0.8924547,1.0
ENSG00000284738,-0.8559192,1.0
LMOD3,-0.66268134,1.0
STAT4-AS1,-1.4301219,1.0
TRIB1,-0.7102221,1.0
COQ7-DT,-1.6025451,1.0
ECE1,-0.5168309,1.0
GADD45A,-0.50997204,1.0
ADAM28,-0.6347246,1.0
ENSG00000259277,-3.5331082,1.0
LINC00092,-4.5782166,1.0
ENSG00000290547,-4.7224703,1.0
TRBV7-2,-5.0458612,1.0
SSTR3,-4.976784,1.0
SNAI3,-0.78631043,1.0
SP100,-0.03819768,1.0
SLC20A1-DT,-1.043008,1.0
ARL4D,-1.1921777,1.0
LY6E-DT,-1.0447949,1.0
ENSG00000286334,-1.1756365,1.0
EIF5A2,-0.8782355,1.0
SLX1A,-1.746632,1.0
ENSG00000291215,-0.60790163,1.0
UBAC2-AS1,-0.93636996,1.0
ENSG00000259709,-0.8127608,1.0
ENSG00000236140,-2.929836,1.0
ENSG00000236948,-2.8887794,1.0
ENSG00000290790,-3.3816035,1.0
ENSG00000253632,-3.4364913,1.0
LDOC1,-3.270932,1.0
SLC22A3,-3.3524938,1.0
RBKS,-0.6483152,1.0
PDZD7,-1.6553175,1.0
EGR3,-1.2902929,1.0
PLA2G4E-AS1,-2.5508785,1.0
DENND6A-DT,-0.9787905,1.0
ENPP5,-2.614349,1.0
WNT11,-2.8941844,1.0
SPAG4,-0.90229636,1.0
H4C2,-1.0617441,1.0
CAMSAP2,-0.70345837,1.0
ALAS2,-0.5805212,1.0
ROR1-AS1,-1.4038752,1.0
ENSG00000263235,-2.1124878,1.0
ENSG00000284526,-0.8430632,1.0
HDAC4-AS1,-0.7853671,1.0
LINC02631,-1.1060365,1.0
TUFT1,-1.5341231,1.0
CAMK1,-0.6189045,1.0
AGPAT3,-0.5465079,1.0
ENSG00000289191,-1.4524359,1.0
MUC12-AS1,-1.0388113,1.0
LINC03031,-0.87342924,1.0
ENSG00000286671,-20.373014,1.0
CTAG2,-20.452044,1.0
RASGRF2-AS1,-20.64036,1.0
TRAV13-1,-20.78428,1.0
TRAV12-3,-20.372692,1.0
ENSG00000289120,-20.69417,1.0
ENSG00000227705,-20.261745,1.0
ENSG00000288950,-20.670732,1.0
MCOLN3,-20.635983,1.0
ENSG00000288970,-20.166924,1.0
ENSG00000278017,-2.0103333,1.0
ENSG00000258657,-2.2182114,1.0
ALDOC,-0.85065496,1.0
FRMD6-AS2,-1.711154,1.0
ENSG00000285696,-1.1624775,1.0
CMKLR1,-3.1537235,1.0
ENSG00000228873,-3.3014152,1.0
CCDC184,-3.3153696,1.0
ENSG00000291058,-3.7845566,1.0
CCL23,-4.5576677,1.0
LINC00937,-0.9902473,1.0
ENSG00000247925,-0.7710328,1.0
FBXL22,-0.902512,1.0
RANBP17,-1.2213584,1.0
PCOLCE,-1.3914808,1.0
ENSG00000271746,-1.5356371,1.0
B4GALT4,-0.6479501,1.0
TMPRSS13,-3.1555777,1.0
UNC45B,-3.54611,1.0
DGCR6L,-0.7802722,1.0
PSMB8-AS1,-0.69655645,1.0
FBXO34-AS1,-1.1198391,1.0
ENSG00000238142,-0.7813585,1.0
PPP2R3A,-0.7570617,1.0
MGP,-1.8333763,1.0
TLR5,-1.6948541,1.0
RABGAP1L-DT,-1.080204,1.0
PSEN2,-1.4892399,1.0
ENSG00000289004,-1.9556419,1.0
TMBIM1,-0.49066186,1.0
ENSG00000291018,-0.96008736,1.0
CCDC157,-0.71106344,1.0
SOX8,-4.3604035,1.0
ENSG00000274629,-1.7870871,1.0
ENSG00000288813,-1.8429925,1.0
ENSG00000277228,-2.5101032,1.0
DDX47,-1.132101,1.0
PSAT1,-1.0376319,1.0
TMCC2,-0.6586761,1.0
ENSG00000285761,-1.4535435,1.0
COL9A2,-1.477371,1.0
ENSG00000223711,-1.7571495,1.0
H2AC4,-1.3368032,1.0
PRKCZ,-0.29688135,1.0
ENSG00000237705,-0.8628985,1.0
CRB3,-2.6366923,1.0
C12orf75-AS1,-2.6044192,1.0
ENSG00000290673,-3.4055076,1.0
ENSG00000272502,-3.4005299,1.0
LINC01504,-1.2929103,1.0
UEVLD,-0.5818409,1.0
ENSG00000290995,-2.850995,1.0
ENSG00000286634,-1.0680896,1.0
ENSG00000288887,-1.0952805,1.0
RBMS3-AS2,-1.9356297,1.0
SNX11,-0.9086163,1.0
USP2,-2.4622123,1.0
ENSG00000244491,-1.4828516,1.0
TRBV14,-2.0435185,1.0
ENSG00000289837,-1.1898435,1.0
LIM2,-4.0599008,1.0
IL21,-4.318074,1.0
ENSG00000260517,-0.96368426,1.0
FBXO38-DT,-0.5192084,1.0
MAP3K2,-0.09049989,1.0
TRGV3,-1.7983922,1.0
SCAANT1,-3.2928646,1.0
ENSG00000285560,-3.1506655,1.0
TRGV5,-3.3088782,1.0
PF4V1,-3.3259165,1.0
ENSG00000273428,-3.478316,1.0
UAP1-DT,-3.512193,1.0
TRAV29DV5,-4.0137277,1.0
OSMR,-4.370692,1.0
SGO1-AS1,-0.45513263,1.0
ENSG00000259807,-1.9490916,1.0
ENSG00000267074,-2.2717774,1.0
UNC5B-AS1,-3.3840168,1.0
ENSG00000289567,-0.8551267,1.0
PLAT,-2.9174263,1.0
RAB11FIP4,-0.49973777,1.0
TET2-AS1,-1.6030667,1.0
CHMP3-AS1,-0.95466727,1.0
TRAV14DV4,-20.891512,1.0
TRBV24-1,-21.026066,1.0
SOCAR,-3.9955013,1.0
ENSG00000287312,-3.9847014,1.0
ENSG00000291013,-4.574205,1.0
USP31,-0.7318633,1.0
NRN1L,-1.0847467,1.0
ENSG00000273702,-0.7209171,1.0
ENSG00000287505,-2.5974417,1.0
TNNC1,-2.9195838,1.0
PELI3,-2.9074757,1.0
TPRG1L,-0.8416494,1.0
SLCO4C1,-1.0766295,1.0
TJP3,-2.0966766,1.0
IKBKE,-0.7313815,1.0
ATG9A,-0.40611872,1.0
SYT5,-1.8367215,1.0
ID2-AS1,-2.1020777,1.0
ULBP3,-2.7012658,1.0
PRG4,-2.6081445,1.0
TNC,-3.0413249,1.0
EPHX4,-2.2964919,1.0
ENSG00000291034,-1.1382813,1.0
ENSG00000271320,-1.8159043,1.0
NEIL1,-0.7052044,1.0
ST7-AS2,-1.811868,1.0
NEFH,-3.9173496,1.0
IGFBP3,-4.284915,1.0
ENSG00000287299,-4.958824,1.0
ENSG00000289936,-5.042336,1.0
PMCH,-5.7954593,1.0
NEFL,-5.152386,1.0
LINC01011,-1.4145108,1.0
IGHG2,-1.7291846,1.0
ENSG00000272735,-2.4503653,1.0
CDH20,-2.6783392,1.0
LCDR,-0.92417246,1.0
ENSG00000288919,-3.035191,1.0
ENSG00000289531,-2.8700874,1.0
ENSG00000275418,-3.3696125,1.0
ENSG00000289873,-3.7053342,1.0
MYO3B,-1.2699996,1.0
ZNF274,-0.5077339,1.0
IGLC3,-2.512747,1.0
ENSG00000279463,-2.3761153,1.0
WWC1,-1.5225651,1.0
AMIGO2,-0.73932207,1.0
MEOX1,-2.9890633,1.0
ENSG00000272755,-1.1442623,1.0
BPI,-1.242199,1.0
ENSG00000289865,-1.3468035,1.0
LINC02648,-1.8970304,1.0
CCR4,-0.9194544,1.0
ENSG00000283118,-1.392977,1.0
ENSG00000289569,-1.5191752,1.0
LRP2BP,-0.6739276,1.0
ENSG00000284624,-1.2780663,1.0
DTX2,-0.92908406,1.0
ENSG00000235880,-2.5106685,1.0
THBS3-AS1,-2.6841595,1.0
C1orf74,-1.612577,1.0
HSPA2,-1.3378011,1.0
DYNLRB2,-0.6105253,1.0
TUBA4B,-4.295111,1.0
LINC01259,-5.8290052,1.0
ENSG00000227920,-5.4684777,1.0
SRGAP2-AS1,-2.318734,1.0
ENSG00000244459,-0.80997026,1.0
ENSG00000286409,-1.159428,1.0
ENSG00000257277,-0.6289056,1.0
LINC01655,-2.596841,1.0
ZNF300,-3.1870363,1.0
ENSG00000260823,-4.1258025,1.0
ENSG00000266599,-4.1650543,1.0
ENSG00000249021,-0.96927243,1.0
ENSG00000285744,-1.5750839,1.0
ENSG00000236528,-1.7383459,1.0
MAGI1,-1.561358,1.0
ENSG00000290117,-1.5760945,1.0
ENSG00000279345,-1.0836163,1.0
LINC01679,-1.8358468,1.0
MYL4,-0.9413803,1.0
CYP2F1,-2.027327,1.0
LMCD1,-2.284789,1.0
ENSG00000289028,-2.3793457,1.0
ADRA2B,-2.559845,1.0
PRMT5-AS1,-2.0521803,1.0
RGL1,-1.0142088,1.0
ZFP57,-20.946281,1.0
TRAV19,-20.94132,1.0
ENSG00000254936,-20.758663,1.0
LRRC32,-21.118145,1.0
ENSG00000289976,-20.740656,1.0
TRAV5,-20.86655,1.0
LINC01303,-1.2913066,1.0
PTGFRN,-2.3228943,1.0
SDC4,-4.2411623,1.0
ENSG00000286010,-4.133274,1.0
RASA3-IT1,-4.182148,1.0
CFAP299,-1.1074145,1.0
CSKMT,-0.6757664,1.0
FIS1,-0.45513773,1.0
ENSG00000266998,-0.87970394,1.0
BAIAP3,-1.6433654,1.0
HLA-DOB,-0.9332572,1.0
ARAP3,-2.5662913,1.0
RFPL2,-2.5500467,1.0
H2BC3,-1.3825537,1.0
C2orf27A,-1.1263933,1.0
SWINGN,-1.1747745,1.0
FSD1,-1.5843313,1.0
PROK2,-2.1845846,1.0
ENSG00000283849,-2.3658743,1.0
ENSG00000289406,-1.3105487,1.0
ENSG00000290818,-1.4403998,1.0
SEPTIN8,-0.9605373,1.0
KIF5C-AS1,-1.7976469,1.0
C2CD4D-AS1,-1.1229749,1.0
ENSG00000286535,-1.4043319,1.0
TNFRSF13C,-1.2622901,1.0
ENSG00000235415,-1.038756,1.0
LINC02029,-3.479342,1.0
SORL1-AS1,-4.373991,1.0
ENSG00000259242,-4.4312243,1.0
ENSG00000278601,-1.3018576,1.0
ENSG00000290119,-2.266646,1.0
CHRNA1,-2.9018042,1.0
ADAM23,-2.5838103,1.0
ENSG00000286562,-1.3932678,1.0
ZFP37,-1.4465244,1.0
TSPAN14-AS1,-1.7858932,1.0
LINC02861,-3.3578541,1.0
CCDC78,-3.7543468,1.0
ENSG00000288896,-1.0960959,1.0
ARHGEF28,-1.3529078,1.0
TNK1,-1.8357196,1.0
CKAP2-DT,-0.8523918,1.0
INSL3,-0.72345483,1.0
ENSG00000261000,-1.807063,1.0
ENSG00000251438,-2.522654,1.0
ENSG00000272092,-1.3300179,1.0
KBTBD3,-0.91869044,1.0
UNC119,-0.49496752,1.0
SLC35F1,-0.8853892,1.0
ARSG,-0.7365061,1.0
NME8,-2.0779188,1.0
ENSG00000264754,-2.8258574,1.0
ENSG00000261216,-1.6043221,1.0
LINC02960,-1.8412346,1.0
MT-ND5,0.00014704956,1.0
TMIE,-4.1877255,1.0
SNAI1,-1.3196522,1.0
C1orf141,-1.9008619,1.0
ALDH3A2,-0.6134662,1.0
ST8SIA1,-0.6471605,1.0
LARGE1,-1.4338816,1.0
SLC35E4,-1.2765253,1.0
ENSG00000274591,-0.78975594,1.0
SIAE,-0.94707215,1.0
ENSG00000257221,-1.1790793,1.0
GHR,-4.2089615,1.0
ENSG00000274598,-3.9399838,1.0
JARID2-AS1,-1.3089628,1.0
NPL,-1.2397741,1.0
COL1A1,-1.7388462,1.0
TSPYL1,-0.49465084,1.0
MS4A1,-0.73714006,1.0
LENG9,-0.45696652,1.0
ENSG00000289153,-3.1998658,1.0
SLC66A3,-0.7140902,1.0
TWIST1,-4.0141177,1.0
ENSG00000290999,-1.2319641,1.0
NRBP2,-0.5338909,1.0
ENSG00000228037,-1.251172,1.0
SPTBN5,-2.7458591,1.0
CD248,-1.2129056,1.0
LINC01730,-1.7256182,1.0
ENSG00000235522,-1.8326447,1.0
TRAV25,-21.371042,1.0
ENSG00000287713,-20.87513,1.0
FOXJ1,-21.256977,1.0
PDE2A-AS2,-20.935417,1.0
ANKK1,-21.186157,1.0
LAMP3,-1.4651667,1.0
EPS8L2,-0.6590117,1.0
MPPED2,-2.3423667,1.0
NRG2,-1.7982483,1.0
CD44-AS1,-2.2117176,1.0
LDB2,-1.1167711,1.0
ENSG00000290931,-1.8927183,1.0
LINC01395,-3.977624,1.0
ENSG00000273176,-4.130156,1.0
LINC02315,-5.219368,1.0
ENSG00000248734,-2.3291101,1.0
ADD2,-0.7847299,1.0
LSMEM1,-1.2972432,1.0
CD40,-3.0217242,1.0
BCAS1,-3.7049015,1.0
EFCAB10,-0.89089644,1.0
LINC03002,-1.7488941,1.0
ENSG00000284633,-2.53938,1.0
NUBPL-DT,-1.0619438,1.0
ENSG00000259314,-1.0229096,1.0
TGFBI,-2.558123,1.0
ENSG00000288964,-2.3008578,1.0
MYRF,-3.1940582,1.0
ENSG00000254802,-4.6382565,1.0
ADAMTSL5,-5.1878457,1.0
OSER1-DT,-0.83218765,1.0
LINC01678,-1.3480469,1.0
ENSG00000258926,-1.6542993,1.0
TDRD9,-2.024428,1.0
PRKCD,-0.812443,1.0
IL17C,-2.8740356,1.0
RAB3A,-1.343696,1.0
DLEC1,-1.0998263,1.0
ENSG00000272768,-1.1432464,1.0
ENSG00000236540,-0.8754989,1.0
COPZ2,-3.1664522,1.0
ENSG00000289032,-1.5967506,1.0
GPRC5D-AS1,-2.4030018,1.0
ENSG00000287377,-1.8239775,1.0
PSD,-1.6650635,1.0
CCL18,-6.242465,1.0
LMNTD2-AS1,-1.9398108,1.0
MMP25,-2.1145952,1.0
INSL6,-1.2843282,1.0
KDM7A-DT,-1.0672567,1.0
ADAM15,-0.99203354,1.0
FCGR2C,-3.6656327,1.0
ENSG00000248268,-1.3201039,1.0
ENSG00000287265,-0.9203716,1.0
CLU,-2.1063607,1.0
ENSG00000287127,-0.9823191,1.0
DOK6,-1.1298027,1.0
OR1F1,-2.9406137,1.0
ENSG00000224356,-3.3327339,1.0
JAG2,-1.7061828,1.0
OR4D1,-1.8010157,1.0
GGACT,-1.5829182,1.0
ENSG00000288727,-1.6666414,1.0
ENSG00000227218,-1.9450108,1.0
TMEM116,-0.83837223,1.0
ENSG00000260306,-1.641182,1.0
CERS3,-1.4235938,1.0
ENSG00000235119,-2.0646958,1.0
HLF,-2.5013516,1.0
B3GALT4,-0.7872357,1.0
ENSG00000253666,-21.288864,1.0
MSC,-21.150467,1.0
ENSG00000232518,-21.738823,1.0
TRBV3-1,-21.527493,1.0
TRBV6-2,-21.40798,1.0
ENSG00000285842,-1.6391553,1.0
LINC02416,-2.3459585,1.0
ENSG00000289253,-2.5393615,1.0
ENSG00000187186,-2.630587,1.0
EML4-AS1,-2.5274963,1.0
ESM1,-3.5561266,1.0
LINC02865,-4.461657,1.0
C17orf107,-4.582078,1.0
LINC02298,-1.3256769,1.0
ENSG00000259048,-1.4065678,1.0
ENSG00000286809,-1.0873213,1.0
PPBP,-0.6412656,1.0
RYR1,-1.5329298,1.0
IL6ST-DT,-2.6904452,1.0
AP4B1-AS1,-1.3115171,1.0
LINC00544,-2.212955,1.0
TMCC3,-0.610399,1.0
APBA3,-0.83130765,1.0
ROBO3,-1.2503358,1.0
