,avg_log2FC,p_val_adj
BNIP2,0.96474415,1.1335100421199132e-17
HMGN3,0.8321834,1.138969920067428e-17
IP6K2,1.1639609,1.1860935795325763e-17
ATP13A3,0.9789476,1.2277159259650248e-17
RALGPS2,1.921811,1.3001924169507653e-17
RILPL2,1.1200384,1.3422321488993418e-17
TXK,0.69437724,1.4948622783443972e-17
GTF3A,0.7535702,1.5701984752318585e-17
DIDO1,1.037255,1.5969165874746355e-17
SERPINB1,1.1639676,1.6478445150905496e-17
FOXO3,1.6472362,1.676749289121397e-17
MOB3B,4.467739,2.0789605865492815e-17
ROCK1,0.6350299,2.0932991773970355e-17
ZBTB44,1.0250667,2.2364683476848304e-17
TCEAL4,3.0244792,2.468804513349158e-17
NDUFA13,0.6200732,2.4819073448296488e-17
TRPM2,3.1411295,2.56329965184091e-17
ANP32A,1.1820892,2.5998681239189897e-17
PKN2,0.6475026,2.785406380157194e-17
EIF1AY,1.1657012,3.541178161759525e-17
UPF2,0.90022516,3.644141027478764e-17
ILF2,1.1136928,3.7367345938708776e-17
SNX14,1.1461006,3.7367345938708776e-17
VGLL4,1.87482,3.793086541191682e-17
HECTD4,1.003593,4.1350798022399993e-17
ARID1B,0.4896198,4.3180666822343544e-17
NCOR2,1.3035573,4.377020906126757e-17
ZFAND3,0.5494512,4.5776850557173507e-17
UBQLN1,0.9335563,4.993305047709064e-17
MACO1,0.9099203,5.2407721134577707e-17
AKAP9,0.6194431,5.760203449952447e-17
SYNCRIP,0.8286066,5.931245624232247e-17
HNRNPK,0.52297044,5.964508126538434e-17
FAF1,0.59958273,6.382268736545513e-17
AGA-DT,3.3653984,7.268800309311754e-17
LYSMD2,1.9165049,7.564723685572776e-17
ARHGEF7,0.91988194,7.978543292053257e-17
PPP4R1,2.1675348,8.038285542931072e-17
NUTM2B-AS1,0.7505348,9.677927666277812e-17
RABAC1,0.85237163,1.1287721361724613e-16
TOP2B,0.7654414,1.163393733085218e-16
CEPT1,1.7366959,1.2160514702240083e-16
APPL1,1.0760804,1.221772206587262e-16
HACD1,5.325802,1.2323438990242314e-16
ORAI3,3.1268227,1.4139581648986132e-16
KLHL13,5.2840323,1.451384961054847e-16
PLEKHO1,1.5730728,1.5300962898051515e-16
CPLANE1,1.7833892,1.5346672909716936e-16
ZNF586,1.5073853,1.561388043903868e-16
TMEM256,0.97362834,1.6243201754252216e-16
AGPS,1.2256144,1.6786027180906844e-16
RHOBTB3,4.6200686,2.0005868924312997e-16
SHOC2,0.8232889,2.2959136104893765e-16
TOX-DT,2.8340225,2.48133822674165e-16
RAB10,1.007647,2.6500334444239244e-16
SUMO3,1.1835947,2.831466344990787e-16
MIR29B2CHG,1.4920756,2.9382329301445018e-16
TPTEP1,4.126604,3.0494841934888934e-16
CFLAR,0.7815335,3.2892621094988013e-16
MYL6B,2.5403433,3.732044559524261e-16
PFKFB2,5.423656,3.772116860343922e-16
RAD50,1.328833,3.7972807367928647e-16
FZD6,3.6797955,4.395970572510677e-16
TMEM65,1.5426303,4.625370498926447e-16
DLEU1,1.5874376,4.722105070896258e-16
OPA1,0.7943039,4.750333850288042e-16
CLEC11A,2.172123,4.866729043205135e-16
ZNF439,2.4158971,4.896638187149545e-16
SMARCC1,0.6572646,5.53630360614215e-16
CCR9,3.062643,5.894728029855795e-16
MINDY2,1.7284608,6.189333398164771e-16
RNF38,0.6430909,6.189333398164771e-16
DENND11,1.4364548,6.20652396682985e-16
LINC00539,3.481865,7.083053517445274e-16
UBE2R2,0.9350784,7.083794424958888e-16
PPARA,2.2523031,7.716738059324176e-16
BANF1,1.2373447,8.070561773403381e-16
REPIN1,2.3863995,8.247698518172743e-16
ZNF528-AS1,3.285238,8.594063556438432e-16
UBA6-DT,3.2005184,8.89846624303293e-16
PDGFC,6.466988,9.38885670878749e-16
KANSL1L,2.5658104,9.658359125638726e-16
TNFAIP8,0.64498127,9.796500812633211e-16
GATA3,1.3230442,1.0175993662944998e-15
UBE2G1,0.88846177,1.0175993662944998e-15
DRAP1,0.8255518,1.0821992675038404e-15
FRMD4B,1.9645351,1.1342102948248491e-15
SLC25A36,0.84895486,1.2130355087929224e-15
MDFIC,0.97863907,1.3215346580208239e-15
TRAF3IP2-AS1,1.6199675,1.34168592921058e-15
YWHAH,2.234374,1.4801078792051947e-15
RGS9,3.520712,1.5404149370970698e-15
ABTB3,0.6681012,1.5971638576501285e-15
TIA1,1.32005,1.6746036081138042e-15
TNRC6C,0.64852697,1.775479265326415e-15
IGFBP6,6.9891915,1.85524376846429e-15
TSPAN3,1.9709954,2.254126631734411e-15
TPT1-AS1,1.7546101,2.544140372118628e-15
RELL1,0.9960799,3.1284967632371196e-15
APPL2,1.2257477,3.2061868193200886e-15
ATG10,1.4463377,3.826644958363026e-15
IFNAR2,0.9437682,3.915194843021192e-15
PRSS3,7.5549192,3.9869353846233656e-15
CCDC138,1.6353285,4.299299096758335e-15
RYBP,0.8578278,4.459701164486152e-15
DMXL1,1.286637,4.556763636734508e-15
YY1AP1,1.1590662,4.572126003907573e-15
TMEM41B,1.0705338,4.697422138556944e-15
GALNT1,0.9074658,4.960855259593789e-15
CNOT8,1.0996237,5.720918832041591e-15
CASP10,2.68432,6.066991677413208e-15
TIMP2,3.14325,6.23056621962562e-15
LIPC,3.0173357,7.145378841065603e-15
C1GALT1,1.4178354,7.548197974913208e-15
R3HDM1,0.8685655,8.045517439109021e-15
GRB2,0.72212064,8.463129384994421e-15
PSMA6,0.91359675,1.0212320382094579e-14
CASP3,1.5428201,1.0608862330311071e-14
GPR173,7.265219,1.1006110008834614e-14
FUBP1,0.5430033,1.1099524256414728e-14
ENSA,0.7287083,1.2982865692239012e-14
SUSD1,2.3067439,1.3284382204881949e-14
TCF3,1.8358124,1.4071555196010963e-14
FGFR1OP2,1.1639558,1.4899886260473197e-14
CDC27,1.0358735,1.8576638645602728e-14
IFI44L,2.6815207,1.9596950629145816e-14
KIAA1328,1.2716359,2.012252866054225e-14
PLCL2,0.6819623,2.1575087303822734e-14
CCSER2,0.5791839,2.447173181749969e-14
PHKB,0.884626,2.7042634664345175e-14
KANTR,1.7616501,2.7088971323477848e-14
RAB37,1.6216279,2.7337514897749632e-14
CYTH4,1.7943728,3.503194992784323e-14
SEM1,0.6950082,3.711069013696337e-14
REST,1.1581341,4.6693517717142353e-14
LMO2,26.609337,4.754696467546678e-14
ZNF124,1.818046,4.754696467546678e-14
NOP10,0.9130314,5.366251981316905e-14
PCBP1-AS1,1.5472714,5.941887862981382e-14
BEX3,1.5592346,6.16436658501759e-14
UBR2,0.7477185,6.293359960042742e-14
SH2B3,1.4413832,6.641605558358325e-14
RCOR3,1.0463398,6.65170178150246e-14
ITCH,0.6883456,6.65170178150246e-14
ZNF292,0.5144533,6.698349838340457e-14
ZNF718,1.9746289,7.068780551694557e-14
HDAC2,1.3792473,7.282906321758164e-14
AGPAT5,1.0037283,8.099255028911635e-14
NORAD,0.88729405,8.277011647106847e-14
ATF6,0.83502644,8.448119871217264e-14
CD99P1,2.2438574,8.981511320576098e-14
ZNF852,2.7589262,9.055431861181328e-14
MAZ,1.0835572,9.809862923478314e-14
PTPN2,0.73710066,1.0050915262752284e-13
IRF2BP2,0.73313534,1.0196387123019728e-13
C11orf80,2.4831655,1.076475272387438e-13
REPS1,0.85890573,1.2235781301247236e-13
CBL,1.1763846,1.2515915662421361e-13
CLEC4A,5.089241,1.2885648361773302e-13
KCNK17,5.6568627,1.2901391164342298e-13
IREB2,0.93876874,1.3718753558034105e-13
USP15,0.41577315,1.3922780056118598e-13
CHD6,0.69431466,1.4210447731562978e-13
FXYD5,0.4970973,1.4495048698515333e-13
RBM33,0.6266561,1.5293679179161857e-13
ENTPD1-AS1,1.4900688,1.5755981066277017e-13
TTN-AS1,1.7529192,1.6457926369230906e-13
FBRS,1.5723891,1.9031268075890075e-13
NR2C2,0.8947041,2.0540934138836177e-13
MRTFB,1.6684109,2.0822042894706204e-13
RHOQ,2.1492622,2.2174381571903086e-13
GABARAP,0.5900538,2.2174381571903086e-13
APC,1.0717036,2.269835454364274e-13
B3GNTL1,2.2168627,2.3794072239054557e-13
RALGAPA2,0.6742806,2.591011517140769e-13
HNRNPAB,1.2192712,2.6175766977623933e-13
SLTM,0.5738041,2.66786522632416e-13
GRIK5,5.88222,2.673958889092188e-13
POGZ,0.9260519,2.71661925078404e-13
CACUL1,1.3364617,2.7937446412084405e-13
MAP2K5,1.067848,2.8629936099281875e-13
COMMD3,1.8279363,3.075887676500598e-13
LINC01473,0.9400672,3.1319740834024844e-13
ATP6V0B,1.1672612,3.505614096713e-13
BID,1.5684363,3.509333971892452e-13
DENR,0.8996007,3.5499824984913915e-13
STXBP5,0.73552376,3.7888425475493565e-13
PMS2P4,1.3148265,4.1751551988591084e-13
SNHG14,0.68268085,4.24449199444042e-13
CENPU,2.9845686,4.284443822694988e-13
MSL2,0.67577296,4.3463712377548927e-13
RC3H1,0.7589203,4.848009537700406e-13
MAT2A,1.3520905,5.293744282627826e-13
YPEL1,2.6517553,6.037991868065753e-13
PPIA,0.39931726,6.072569366636988e-13
HNRNPH1,0.3386305,6.144129553350069e-13
PIK3CA,0.76259804,6.418405572524735e-13
PSMA4,0.8859025,6.755144526372585e-13
SETD3,1.7201022,6.831536805468455e-13
PIK3AP1,1.6801623,7.476058871920937e-13
PKIG,3.1360593,7.567255806185558e-13
TTC17,0.5616345,7.933502242913475e-13
KDM3B,0.87687963,7.994272088501945e-13
BCL2L1,1.9077461,8.482795208326598e-13
HNRNPR,0.6835523,8.602742480049837e-13
MGAT5,0.61414844,9.215189600404274e-13
HDAC8,1.1514708,9.98573238287932e-13
PI4KA,0.7393513,1.0287534808576506e-12
SINHCAF,0.94415605,1.1030716040441749e-12
LRRFIP2,1.0504671,1.1899031007145542e-12
RETN,3.9663203,1.2378293823952784e-12
NECTIN2,5.4668484,1.2430115550926728e-12
LSP1,0.7712183,1.3526030287046393e-12
SOS2,0.6949861,1.3707667221729133e-12
FIRRE,3.5177903,1.4228953948144733e-12
KATNAL1,2.819787,1.4419877019554799e-12
DLG1,0.6005131,1.5040727012199337e-12
YAF2,0.68563515,1.5389444511281948e-12
RPN1,1.1313205,1.5930868202669277e-12
HPGDS,6.452843,1.6357692188847195e-12
LPP,0.5183805,1.6630556305167265e-12
ZNF22,1.4770001,1.678861053794454e-12
AP2A2,1.2499213,1.9351305171346113e-12
KRBOX5,1.3866576,1.9508877956063744e-12
FKBP1A,0.9561663,2.027564721118435e-12
DCUN1D1,1.2560475,2.0386608316905734e-12
GSK3B,0.6855442,2.048914062741116e-12
LINC03009,0.8490669,2.071097690152787e-12
TLE3,1.6074992,2.174425409563267e-12
CASD1,0.881703,2.2124704324239856e-12
COX6A1,0.57017434,2.2541447438966368e-12
ABCA1,3.4212246,2.3329153637794273e-12
RREB1,0.9186955,2.3481267229143963e-12
SWAP70,3.34056,2.3550804355255667e-12
LCOR,0.80072767,2.3644810968341607e-12
ITPR1,0.87542903,2.566325287727297e-12
PGM2L1,2.230362,2.618753535293645e-12
TIMM23B,0.98361176,2.6574203456689526e-12
PHIP,0.525855,2.903299162845727e-12
LAPTM4A,1.1891468,2.903299162845727e-12
UBE3C,0.7800124,3.1037545309663865e-12
CAMK2G,1.3919228,3.2573308038640905e-12
RUNX2,0.9196187,3.284114315562183e-12
RHOA,0.64713204,3.462543106417272e-12
TMED8,2.361926,3.640936942614967e-12
TRGC1,3.2665887,3.845180751256878e-12
SELENOH,0.61542547,4.093700654538921e-12
EXOC4,0.46457893,4.1296223093220125e-12
OLA1,0.7352725,4.1822092046363394e-12
ZSCAN16-AS1,1.2041136,4.606965516415326e-12
LDLR,1.6616483,4.789395576740169e-12
ACER3,1.2950364,4.789528815583043e-12
SKIC3,0.8454761,4.800075894572958e-12
AJAP1,5.5443764,4.984239021892363e-12
OCIAD1,0.7789106,5.125452212075573e-12
SFT2D2,1.167296,5.393995953975282e-12
NME7,1.4817526,5.6483918291649345e-12
TBCD,1.3179358,5.762157947731628e-12
ANO10,1.9511528,5.7698194865123636e-12
ZNF69,2.3048658,5.911505831401798e-12
POLK,1.1681908,6.094255959247438e-12
CHKA,1.0449346,6.235670343028118e-12
YY1,0.65615636,6.6257155705762155e-12
EPS15L1,1.1827925,6.8450840997482084e-12
PIK3CG,1.4189992,7.65740237491715e-12
BRWD1,0.55800444,7.940674821422731e-12
HP1BP3,0.58897996,8.758530109536373e-12
ZMYM4,1.1520705,8.762578844901527e-12
VPS36,1.0834748,9.165838333603644e-12
SLC25A29,2.7176054,9.214779448163392e-12
GNG7,2.5250676,9.559940703605824e-12
KPNA3,0.78780574,9.608205802116645e-12
MAPRE1,0.98596174,1.0240416971977883e-11
SIAH1,1.3965956,1.0857537795099527e-11
ATXN10,0.78925836,1.1198963162251369e-11
NBEAL2,1.2560811,1.1350736543477654e-11
PPIP5K2,0.78587294,1.1468144948342812e-11
NIPSNAP2,1.1391987,1.1512743604928174e-11
FAM228B,1.7173127,1.1602034863379785e-11
OIP5-AS1,1.049947,1.1652131888681112e-11
TES,0.83397156,1.172746117737267e-11
RAB7A,0.60740805,1.2141008210508171e-11
SHANK1,5.1075287,1.2445680323366604e-11
VEZF1,1.5587877,1.2501655266629065e-11
GOLM2,1.0217983,1.2501655266629065e-11
EVL,0.45184416,1.2737141417742766e-11
DCAF6,1.0895029,1.3177591517155515e-11
ACVR1B,3.498724,1.3236281756542094e-11
ARHGAP21,1.6002208,1.3682001693744027e-11
GRSF1,1.1344135,1.3770233662603805e-11
GNG5,0.6002698,1.510296303734097e-11
SNRPE,0.83496684,1.5303865185312474e-11
TMEM135,0.9668212,1.5815538327251077e-11
HIVEP1,0.7114932,1.5881263572705305e-11
ATAD2B,0.56229967,1.5965327606149954e-11
APEX1,1.1825285,1.606801226216321e-11
SDCCAG8,0.9401384,1.618279417339658e-11
TSC22D1,1.7497684,1.6951758365583846e-11
TRRAP,0.83112967,1.7118636261589082e-11
CPSF6,0.6008634,1.776987500237481e-11
MEX3C,1.5132351,1.7954792891334143e-11
ALOX12-AS1,1.9337754,1.85271017577059e-11
SENP6,0.5571839,1.932958673436537e-11
HERPUD1,0.8317061,1.97574370399792e-11
ZNF709,2.1891997,2.1816946099876004e-11
EBPL,1.0635889,2.1978095778418018e-11
CREB1,0.83759516,2.259954062569826e-11
ANKMY1,1.4416277,2.312748087470441e-11
CYFIP2,0.52234066,2.362766475269421e-11
PPP2CA,0.6578653,2.5063491855912493e-11
OSTC,0.8794095,2.588623156612613e-11
DNMT3A,1.0014646,2.6359758569493007e-11
PREX2,6.582911,2.669927240559598e-11
CLEC16A,1.1071544,3.12656172679823e-11
TPGS2,1.5481758,3.1341399452361565e-11
CEP43,1.674225,3.442402029779646e-11
TTC7B,4.4145775,3.448005812557946e-11
ATF7,1.5062567,3.651887638196147e-11
ADGRG1,2.0706341,3.6627540949730246e-11
ALS2,2.636905,3.695711857024918e-11
GUCY1B1,4.2224903,3.9010800241539956e-11
NARS2,1.5329899,4.048419728457947e-11
KDM5A,0.6571505,4.2273376953884116e-11
LARP4B,0.769046,4.4539767824018724e-11
RHPN1,2.6022956,4.7070673769236054e-11
BTF3L4,1.4236197,4.742644102522059e-11
SCFD1,0.5680515,4.755377804597704e-11
ANKIB1,0.6371668,4.9685421165597815e-11
SRP9,0.72982985,5.279094728425622e-11
ZNF280D,1.3856642,5.656359211838737e-11
ZNF33A,0.75273675,5.7534844356434445e-11
LINC00426,2.5746508,5.754569536578128e-11
FAR2,2.1430798,5.867900391444743e-11
COMT,1.3227613,5.907993281887637e-11
TKT,1.0539412,5.943437795872188e-11
CDKN2D,1.2772459,6.129293737524712e-11
EHBP1,0.89557505,6.399118250217681e-11
WASF2,0.60653883,6.592571079327209e-11
EXOC6B,0.67456603,6.823579728950489e-11
RBMS2,2.2155385,6.87952291967801e-11
ABCA13,4.8172174,6.880837333678735e-11
SYPL1,1.3562297,7.0904954924675e-11
SEC61G,0.45916143,7.201809696694795e-11
RALBP1,1.0545299,7.524630726882928e-11
MCM9,1.1622634,7.564380786475739e-11
WSB1,0.6088249,7.798057608904696e-11
TMOD3,0.68502563,7.97253270384725e-11
AGO4,1.1721041,9.008247079487129e-11
KLF7,1.2088243,9.200398341318796e-11
SLC15A4,2.3085318,9.318582384305084e-11
TENT2,0.5613574,9.483482716418408e-11
NBAT1,6.916473,9.535967839938141e-11
INSIG1,1.2314866,9.754334347338572e-11
LARP1,0.81911486,9.81365394639087e-11
RAB18,0.85281974,9.814224172929372e-11
AQP4-AS1,5.4746113,9.832227852599446e-11
GNB1,0.50618714,1.033190618491508e-10
PIAS1,0.46644288,1.1678629290757988e-10
PIAS2,0.99370277,1.170793010522376e-10
RBM6,0.5726087,1.31501065398067e-10
SEC31A,0.7297824,1.3217043200398976e-10
RAB14,0.8235832,1.4187712954112416e-10
TMSB15B-AS1,3.2103992,1.443271353677274e-10
ITPRID2,1.9988363,1.4705721904231557e-10
SMARCE1,0.9165969,1.5265849302729559e-10
C4orf48,0.7822187,1.527296504803415e-10
MKRN3,4.372093,1.5313186666163445e-10
MYEF2,1.1801268,1.5409669011374755e-10
LBR,0.673482,1.5586607376965075e-10
HNRNPL,0.53345466,1.5655138511970398e-10
ATP6V0A2,1.3676628,1.6946409536067972e-10
HM13,0.8522404,1.7967557312739798e-10
PPP4R2,0.92799926,1.8082842639217754e-10
LINC01278,1.0454817,1.8115685162439751e-10
SUGP2,1.1322886,1.8239285024691727e-10
ARMCX3,1.6428828,1.8735906606491618e-10
MEF2D,0.9606405,1.8807871623580264e-10
HDGF,1.4067594,1.9464385932195446e-10
ZFP14,1.4470192,1.9641872753894635e-10
STING1,1.6264005,1.9757082496052278e-10
CAMTA1,0.7383277,2.0455681155493328e-10
ARHGEF18,0.5351826,2.078673271184275e-10
UBB,0.39888313,2.1862990751544517e-10
NUDT3,0.9232525,2.243492504051631e-10
CASP2,1.710374,2.332899246488313e-10
LAMP2,1.5164461,2.4363672013141467e-10
PRMT7,1.6654302,2.5351509062520267e-10
RASSF2,1.4712644,2.725810742479261e-10
RAB6A,0.83855444,2.8598137128339216e-10
ZNF445,2.3004377,2.939286260826486e-10
BRD7,0.7727931,3.1581445482531017e-10
ARGLU1,0.40950096,3.2289176838189083e-10
BLZF1,1.8098642,3.245933125441156e-10
SNX3,0.8298072,3.2975111556979667e-10
TXNRD1,0.94519234,3.32326929616175e-10
SMAD5,1.786228,3.3465543117293226e-10
NCF4,3.239144,3.476453861291972e-10
DOCK2,0.464055,3.4877918020023703e-10
LCP2,0.5437679,3.8466871197285054e-10
MPHOSPH9,0.84969765,3.899058051173471e-10
MAPKAPK2,0.8602754,3.9262867355966753e-10
YWHAQ,0.60756767,3.954750472417509e-10
LENG8,0.5996933,3.9728777915585496e-10
AK9,1.7345294,4.092777823109034e-10
KIAA0232,1.044568,4.2190055305141896e-10
BCL2,0.45034078,4.2388796266621615e-10
RSRC1,0.64768004,4.253780080082212e-10
BLTP2,1.1709793,4.360584594556107e-10
GKAP1,1.6349547,4.5462385310281146e-10
AUH,0.9621263,4.799400462895794e-10
ANKRD17,0.5285436,4.965890549422982e-10
ZNF493,1.5219102,5.083808259941856e-10
NBEA,1.5728548,5.260588107052388e-10
FER,1.2775187,5.500960066969918e-10
CDYL,0.8890308,6.085893047532185e-10
HSBP1,1.5868644,6.749090330237361e-10
DOP1B,1.7652436,7.190821678370684e-10
MSH2,1.5350407,7.229031475338691e-10
RTN3,1.4666073,7.338074311765768e-10
TMEM14B,0.6734912,7.501456999806607e-10
JUP,6.0204744,7.580783874268649e-10
LUNAR1,5.2439,8.441566911475379e-10
OXSR1,0.9195792,8.488473206989352e-10
STMP1,0.69599384,8.638519998903198e-10
ZMYM5,1.0077853,8.739814307770611e-10
C11orf54,1.5432965,8.838819534594745e-10
SPTLC3,5.3537383,8.904097813311959e-10
ARHGAP31,2.721662,9.021340249596192e-10
SP3,0.54200155,9.171047623846212e-10
LUC7L2,0.43563676,9.21953108806009e-10
DAAM1,1.9275451,9.239395587451119e-10
KCNAB2,0.75531125,9.604907182422188e-10
RIC1,0.7250505,1.011625920850599e-09
SESN1,1.3643906,1.0413875391548502e-09
SMIM3,5.408844,1.0998078073327945e-09
MFSD4B,1.4961258,1.151602624464887e-09
ATL2,0.95903695,1.1563337424484147e-09
EWSR1,0.62669265,1.1563337424484147e-09
HMGN2,0.62825584,1.1563337424484147e-09
XPO7,0.9889368,1.245555246066415e-09
PAXBP1,0.9413717,1.257118047223952e-09
UBR5,0.47261685,1.2768350141430973e-09
ZFY,1.3347819,1.3032267236391254e-09
TPST2,1.3027413,1.3322107466417862e-09
CBX3,0.5670147,1.3379175842277332e-09
YLPM1,0.6303662,1.3379175842277332e-09
PAIP2,0.56612825,1.362905888051938e-09
CASTOR3P,1.3175485,1.382210126434032e-09
COX7A2L,0.6287331,1.417207447570751e-09
MRC2,3.4124513,1.5515338792354008e-09
MIB1,0.97811544,1.6250557687262022e-09
CCAR1,0.62205744,1.7481792340989655e-09
STX7,1.927074,1.8575888102869724e-09
ACACA,0.981148,1.8575888102869724e-09
SNX1,0.8156589,1.976558269959875e-09
CCDC12,0.72915995,1.98404136964653e-09
JPX,0.759326,2.000219837613386e-09
ZNHIT1,0.90105385,2.040092160807769e-09
PAK1,1.9565303,2.05068887940761e-09
MTPN,0.6659968,2.079569831041179e-09
STAT5A,0.858579,2.184821936698987e-09
LSM2,0.946684,2.1992340826350654e-09
EIF4G2,0.44249368,2.261332672513453e-09
TARDBP,0.74785095,2.2701600730059537e-09
PYCARD,1.0715418,2.275542696277411e-09
ZNF518A,1.0024381,2.294918844015749e-09
OGFRL1,2.228546,2.2997748538858316e-09
SH3GLB1,0.7015099,2.3122805720849005e-09
ZNF529,0.98711336,2.3492357143703035e-09
ARHGAP25,0.62063503,2.370733756318475e-09
BBLN,0.5380468,2.4824503050062724e-09
CSNK2A1,0.99507195,2.647360879293389e-09
FBRSL1,0.87192905,2.6489107952098086e-09
PGD,2.0572624,2.668679376949044e-09
IQCB1,0.65515417,2.7634456147581237e-09
NHERF1,1.0407728,2.7671680974074347e-09
TRIM33,0.6335206,2.9694597523615354e-09
USP22,1.1364691,2.9791010523166303e-09
IFI44,1.1403896,3.092565268499069e-09
MPST,2.298272,3.1392715379761094e-09
LCP1,0.41347927,3.189887697073003e-09
PPTC7,1.0727397,3.2999165473793178e-09
CRIM1,1.7645646,3.3256769774416824e-09
FOXK2,0.7980397,3.4483625468547804e-09
MKLN1,0.42840117,3.716521527324947e-09
SETD5,0.69206065,3.803192657552941e-09
GOLGB1,0.5757398,3.803192657552941e-09
RHOT1,1.1494784,3.943713345054343e-09
ZFP91,1.0405954,4.022396720219323e-09
PXDN,3.6312509,4.036704805932348e-09
CANX,0.7296471,4.036704805932348e-09
RIN2,6.6293335,4.126183788181924e-09
DYNC1I2,1.2819514,4.147803947962515e-09
SND1,0.5999079,4.1700590391306905e-09
ATXN2,0.98796654,4.327037389615925e-09
NFIC,1.4451697,4.378126361126304e-09
CNTRL,0.690635,4.555814953159635e-09
CCDC6,1.1366087,4.555814953159635e-09
SLAIN2,0.95597816,4.6297768360488685e-09
LINC02245,1.8813245,4.690218453559363e-09
SMG7,0.7844094,4.766905033893916e-09
NCOA4,1.2656353,4.775056983358886e-09
CAB39,0.6277141,4.786215778476019e-09
ANKRD10,0.6873366,4.925607712252645e-09
ZFR,0.58816504,4.934644482331016e-09
ZFAND6,0.45793185,4.9628827693494264e-09
SLC44A5,6.509865,5.011693691434608e-09
MLEC,1.2175348,5.011693691434608e-09
NHLRC3,1.7749025,5.066869218688711e-09
ACY3,7.929001,5.069833058872225e-09
SCUBE1,5.4069667,5.176020621370641e-09
KDM2A,0.46878716,5.231007164807177e-09
S100PBP,1.14057,5.372290570163683e-09
ATE1,0.96823984,6.1069661478458245e-09
NCOA3,0.67934597,6.2097892439818935e-09
LINC01422,1.5726429,6.347566872273927e-09
PLXND1,1.2134837,6.457797339132734e-09
STK11IP,2.798403,6.880877334936126e-09
ERCC6L2,0.8052911,6.971570904042735e-09
ZMYND8,0.7252307,7.083577306357674e-09
SLC11A2,1.5455008,7.41124204054974e-09
DMAC1,1.3593348,7.559406588323805e-09
HNRNPM,0.4958508,7.809796810566668e-09
CACNA2D4,3.2877202,7.835592365515398e-09
ENTPD4,0.8959972,8.037152993427807e-09
LGALS9,1.3963645,8.325512733596356e-09
NUFIP2,0.63049877,8.40048306173704e-09
BEX4,1.1172495,8.411573503237829e-09
PLAGL1,2.5330272,8.467448336028207e-09
EIF1B,0.75319463,8.646402371864936e-09
SPRED2,2.2833848,9.189371883791765e-09
BSDC1,1.0973618,9.588180848542478e-09
SLC25A5,0.53526044,9.6670979100641e-09
CR1,2.8512387,9.770621899359768e-09
CBR4,1.5175868,1.0056284493375889e-08
RORA,0.3381626,1.0322192799276678e-08
MEF2C-AS1,6.0948553,1.0834837538785295e-08
GLRX3,1.1589057,1.0834837538785295e-08
WDR41,1.8628664,1.1074591171854258e-08
SRSF6,0.66600525,1.1356970623827711e-08
RAB8A,1.1571509,1.1620357453562384e-08
AEBP2,0.8198735,1.1620357453562384e-08
HSDL2,2.4313755,1.2384364421581806e-08
EIF2AK4,1.1097089,1.2405129996327595e-08
ATP5F1B,0.7141284,1.3090340056388505e-08
RORB,4.1918135,1.404977048502271e-08
XPO1,0.7276902,1.421089325807367e-08
ZNF431,0.8422315,1.436682667379514e-08
ODR4,1.0292507,1.4611211294778244e-08
USP33,0.5581787,1.4655186488293145e-08
ACTN4,0.68727034,1.473148840771654e-08
FOXN2,0.92439795,1.5437592564007242e-08
NUP42,1.2489638,1.590675948744907e-08
PHTF2,0.54184335,1.596227977857245e-08
UBASH3B,0.5712792,1.6127135776536194e-08
CSNK1G1,0.8499423,1.6337160200182715e-08
SREK1,0.5920795,1.661212793967758e-08
EPC1,0.38345608,1.7418490250995673e-08
GMDS,0.5200119,1.80331799442959e-08
GSTO1,1.042378,1.8570014034961865e-08
SUB1,0.35123315,1.9252095589149577e-08
CCDC92,1.7551622,1.939137375342961e-08
